Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Alohomora books house	119.00	67	0.0	1.0	4.5	88%	0	0	0
Ameen Books	124.00	13	5.0	1.042	3.5	62%	0	0	0
Book sava centre	150.00	20	31.0	1.2605	5	100%	0	0	0
Sai Kritin	165.00	16	46.0	1.3866	4	63%	0	0	0
A G Impex	180.00	81	61.0	1.5126	4.5	89%	0	0	0
Nanda Book Service	187.00	2,335	68.0	1.5714	3.5	55%	0	0	1
Fastech Book Center	199.00	51	80.0	1.6723	2.5	39%	0	0	0
BOOKS PLAZA	135.00	159	16.0	1.1345	4	72%	0	0	0
Happy Bookss	130.05	26	11.05	1.0929	4	71%	0	0	0
RN Books World	170.00	4	51.0	1.4286	3.5	50%	0	0	0
MAC Books	150.00	15	31.0	1.2605	3.5	60%	0	0	0
KK Books	160.00		41.0	1.3445			0	0	0
Payal Books	150.00	657	31.0	1.2605	3	51%	0	0	0
Book Samhita	199.00	3	80.0	1.6723	4	67%	0	0	0
zohair book centre	299.00	30	180.0	2.5126	4.5	90%	0	0	0
SN Square	240.00	59	121.0	2.0168	4	75%	0	0	0
dealstar	308.00	6,601	189.0	2.5882	4.5	85%	0	0	0
Amazing_Buy	331.00	17,789	212.0	2.7815	4.5	95%	1	0	0
uRead-Store	339.00	25,145	220.0	2.8487	4.5	92%	1	0	0
MS Venture	339.00	13	220.0	2.8487	4	77%	0	0	0
Triple 3 A Centres	349.00	38	230.0	2.9328	4.5	86%	0	0	0
uRead-Store	374.00	25,145	255.0	3.1429	4.5	92%	1	0	0
KK Books	295.00		176.0	2.479			0	0	0
iMusti Inc	293.00	6,923	174.0	2.4622	4	79%	0	0	0
Inetrade India	326.48	3,254	207.48	2.7435	4	75%	0	0	0
Bargain Book	409.00	265	290.0	3.437	4.5	98%	0	0	0
Read factor	499.00	1,531	380.0	4.1933	3.5	67%	0	0	0
Bookswagon	794.00	6,387	675.0	6.6723	4	70%	0	0	0
Sunrise Book store	792.00	1,359	673.0	6.6555	3.5	61%	0	0	0
