Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1000.00	1,299,156	0.0	1.0	4.5	92%	1	1	1
Prem Books	1000.00	25	0.0	1.0	4	83%	1	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	1000.00	83	0.0	1.0	4.5	89%	0	0	0
RA Books	1213.78	5	213.78	1.2138	4.5	100%	0	0	0
anubhav books	1220.00	5	220.0	1.22	4	60%	0	0	0
MK BOOKS INDIA	1356.00	2,245	356.0	1.356	2.5	34%	0	0	0
Inetrade India	1338.28	3,249	338.28	1.3383	4	75%	0	0	0
Essay Shopping Malls	1417.00	52	417.0	1.417	4	75%	0	0	0
KAVYA BOOKS	1345.00	57	345.0	1.345	4	86%	0	0	0
BooksRaja	1366.00	171	366.0	1.366	4.5	85%	0	0	0
CBS Publishers & Distributors Pvt Ltd	1356.00	1,105	356.0	1.356	4.5	83%	0	0	0
Comma365	1443.00	2,242	443.0	1.443	4.5	95%	0	0	0
Sunrise Book store	1320.00	1,356	320.0	1.32	3.5	61%	0	0	0
Ebookstore	1513.00	522	513.0	1.513	4.5	85%	0	0	0
radhika A communication	1439.00	29	439.0	1.439	4	78%	0	0	0
CB-India	1435.00	3,033	435.0	1.435	4.5	95%	0	0	0
Book eHub	1665.00	32	665.0	1.665	4	74%	0	0	0
Books-a-zillion	1595.00	89	595.0	1.595	4	82%	0	0	0
A - Z Books Online	1595.00	104	595.0	1.595	4.5	93%	0	0	0
T B	1595.00	64	595.0	1.595	4.5	93%	0	0	0
Sunrise Book store	1409.00	1,356	409.0	1.409	3.5	61%	0	0	0
Speedy_Books	2216.00	489	1216.0	2.216	4.5	80%	0	0	0
