Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Book_loot	1515.00	2	0.0	1.0	5	100%	0	0	1
Read factor	1517.00	1,532	2.0	1.0013	3.5	67%	0	0	0
World500	1540.00	3,278	25.0	1.0165	4	76%	0	0	0
Book,stage	1839.00		324.0	1.2139			0	0	0
BOOKFACTRY	1839.00	1	324.0	1.2139	5	100%	0	0	0
Randomindia	1770.00	9	255.0	1.1683	3.5	67%	0	0	0
Book Cob	1900.00	77	385.0	1.2541	4.5	87%	0	0	0
fairdealenterprise	1770.23	45	255.23	1.1685	2	25%	0	0	0
Winmaarc	2024.00	118	509.0	1.336	3.5	68%	0	0	0
Book Buffet	1953.00	9	438.0	1.2891	4.5	78%	0	0	0
Suryan Books	1954.00	39	439.0	1.2898	4.5	95%	0	0	0
ReadAhead	2069.00	213	554.0	1.3657	4	79%	0	0	0
Book store01	2129.00	14	614.0	1.4053	3.5	57%	0	0	0
Shreeganesh16	2085.00	27	570.0	1.3762	4.5	83%	0	0	0
S R STORE	2179.00	25	664.0	1.4383	4.5	88%	0	0	0
Mumbai gift corner	2184.00	720	669.0	1.4416	4.5	89%	0	0	0
BookInc	2139.00	17	624.0	1.4119	4.5	94%	0	0	0
Browsers' Lounge	2184.00	122	669.0	1.4416	4.5	96%	0	0	0
Buy Amazing Books	2299.00	3,558	784.0	1.5175	3	51%	0	0	0
Santusti Enterprises	2299.00	26	784.0	1.5175	4	81%	0	0	0
BOOKKR	2299.00	5	784.0	1.5175	3.5	60%	0	0	0
S B T books	2126.00	113	611.0	1.4033	4.5	88%	0	0	0
A to Z Book House	2299.00	1,275	784.0	1.5175	3	45%	0	0	0
fairdealenterprise	2299.00	45	784.0	1.5175	2	25%	0	0	0
W S Retaill	2127.00	34	612.0	1.404	3.5	68%	0	0	0
SN Square	2644.00	59	1129.0	1.7452	4	75%	0	0	0
Together Books distributor	3872.00	3	2357.0	2.5558	5	100%	0	0	0
Repro Books on Demand	8218.00	3,418	6703.0	5.4244	4.5	93%	1	0	0
