Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	838.00	3,248	14.0	1.017	4	76%	0	0	0
R-our Book	824.00	1,304	0.0	1.0	4	78%	0	0	1
BetterDeals	944.00	12	120.0	1.1456	5	100%	0	0	0
Book Selection Centre	840.00	136	16.0	1.0194	4.5	96%	0	0	0
Booknow	857.00	898	33.0	1.04	4	80%	0	0	0
Prism Books Pvt Ltd	938.00	1,014	114.0	1.1383	4.5	83%	0	0	0
SRBOOKWORLD	999.00	404	175.0	1.2124	4.5	93%	0	0	0
Crossword Bookstores Ltd	1000.00	2,475	176.0	1.2136	4	74%	0	0	0
Sri Ganesha Books	900.00	382	76.0	1.0922	4	82%	0	0	0
A Mind's Bookstore	912.00	1,409	88.0	1.1068	4.5	89%	0	0	0
HERITAGE PUBLISHERS	1033.00	783	209.0	1.2536	4.5	94%	0	0	0
BooksRaja	946.00	171	122.0	1.1481	4.5	85%	0	0	0
Randomindia	963.00	9	139.0	1.1687	3.5	67%	0	0	0
Shreeganesh16	981.00	27	157.0	1.1905	4.5	83%	0	0	0
MK BOOKS INDIA	1063.00	2,245	239.0	1.29	2.5	34%	0	0	0
Inetrade India	999.54	3,249	175.54	1.213	4	75%	0	0	0
The Bookhive	1000.00	43	176.0	1.2136	4	80%	0	0	0
aspire india	1000.00	331	176.0	1.2136	4	73%	0	0	0
Bookflow	1087.50	3,100	263.5	1.3198	3.5	67%	0	0	0
Sunrise Book store	892.00	1,356	68.0	1.0825	3.5	61%	0	0	0
GBD BOOKS	1000.00	232	176.0	1.2136	4	68%	0	0	0
Buy Amazing Books	1099.00	3,536	275.0	1.3337	3	51%	0	0	0
Payal Books	999.00	657	175.0	1.2124	3	51%	0	0	0
READERS CHOICE BOOKS	1000.00	100	176.0	1.2136	4	76%	0	0	0
