Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1058.00	1,299,237	70.0	1.0709	4.5	92%	1	1	1
Sunrise Book store	988.00	1,358	0.0	1.0	3.5	61%	0	0	0
Bookswagon	1192.00	6,382	204.0	1.2065	4	70%	0	0	0
MK BOOKS INDIA	1223.00	2,247	235.0	1.2379	2.5	34%	0	0	0
JustBuyBooks	1249.00	26	261.0	1.2642	3.5	69%	0	0	0
INFINITE BOOKS	1455.07	287	467.07	1.4727	5	99%	0	0	0
famous_Books	1599.00	4	611.0	1.6184	4.5	75%	0	0	0
Fast Media 2	1627.20	6,006	639.2	1.647	4	72%	0	0	0
etohfa	2363.00	23	1375.0	2.3917	5	100%	0	0	0
D R	2635.00	12,168	1647.0	2.667	4	82%	0	0	0
Sunrise Book store	991.00	1,358	3.0	1.003	3.5	61%	0	0	0
Bookswagon	1186.00	6,382	198.0	1.2004	4	70%	0	0	0
Sunrise Book store	1340.00	1,358	352.0	1.3563	3.5	61%	0	0	0
