Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,528	24.0	1.0787	3.5	67%	0	0	0
Buy Amazing Books	349.00	3,555	44.0	1.1443	3	51%	0	0	0
Amazing_Buy	363.00	17,787	58.0	1.1902	4.5	95%	1	0	1
uRead-Store	363.00	25,138	58.0	1.1902	4.5	92%	1	0	0
Adimage	305.00	66	0.0	1.0	4.5	91%	0	0	0
Timeless Art Book Studio	320.00	918	15.0	1.0492	5	96%	0	0	0
Crossword Bookstores Ltd	399.00	2,475	94.0	1.3082	4	74%	0	0	0
Inetrade India	326.48	3,253	21.48	1.0704	4	75%	0	0	0
siddharth books	330.00	51	25.0	1.082	2.5	36%	0	0	0
Book Wise Darya Ganj	421.00	1,098	116.0	1.3803	4.5	89%	0	0	0
MK BOOKS INDIA	424.00	2,247	119.0	1.3902	2.5	34%	0	0	0
aspire india	425.00	331	120.0	1.3934	4	73%	1	0	0
Bookflow	434.13	3,100	129.13	1.4234	3.5	68%	0	0	0
Sri Ganesha Books	359.00	382	54.0	1.177	4	82%	0	0	0
O_Store	359.28	593	54.28	1.178	4.5	87%	0	0	0
Comma365	415.00	2,242	110.0	1.3607	4.5	95%	0	0	0
HERITAGE PUBLISHERS	469.00	783	164.0	1.5377	4.5	94%	0	0	0
Darth Vader	393.00	61	88.0	1.2885	4	77%	0	0	0
Royal500	474.00	882	169.0	1.5541	4.5	92%	0	0	0
The Bookhive	399.20	43	94.2	1.3089	4	80%	0	0	0
Browsers' Lounge	399.20	122	94.2	1.3089	4.5	96%	0	0	0
Okhla Book Distributor	342.00	59	37.0	1.1213	4.5	95%	0	0	0
Suryan Books	399.00	39	94.0	1.3082	4.5	95%	0	0	0
GBD BOOKS	399.00	232	94.0	1.3082	4	68%	0	0	0
Randomindia	399.00	9	94.0	1.3082	3.5	67%	0	0	0
S B T books	463.00	113	158.0	1.518	4.5	88%	0	0	0
W S Retaill	462.00	34	157.0	1.5148	3.5	68%	0	0	0
Future Compass	399.00	32	94.0	1.3082	4.5	93%	0	0	0
Skycart	409.00	479	104.0	1.341	4.5	90%	0	0	0
BW ENTERPRISES	399.00	44	94.0	1.3082	4	79%	0	0	0
Booknow	389.00	898	84.0	1.2754	4	80%	0	0	0
ScribbleGraffito	414.17	29	109.17	1.3579	4.5	91%	0	0	0
Book Club Of India	399.00	3	94.0	1.3082	3.5	67%	0	0	0
Booksmandi	400.00	2,531	95.0	1.3115	4.5	89%	0	0	0
Book store01	479.00	14	174.0	1.5705	3.5	57%	0	0	0
CrossWord Books	459.00	116	154.0	1.5049	5	95%	0	0	0
BSK Book	489.00	160	184.0	1.6033	3.5	61%	0	0	0
V5MARK	408.00	8	103.0	1.3377	4	75%	0	0	0
CNA Bookstore	400.00	477	95.0	1.3115	4.5	95%	0	0	0
Books Punch	426.65	638	121.65	1.3989	5	100%	0	0	0
BookAdda	459.00	365	154.0	1.5049	3	46%	0	0	0
BOOKKR	499.00	5	194.0	1.6361	3.5	60%	0	0	0
Rajiv Book House	450.00	371	145.0	1.4754	4.5	93%	0	0	0
BookInc	465.00	17	160.0	1.5246	4.5	94%	0	0	0
Piccadilly Book Stall	499.00	137	194.0	1.6361	3.5	63%	0	0	0
Bookswagon	492.00	6,382	187.0	1.6131	4	70%	0	0	0
A to Z Book House	499.00	1,275	194.0	1.6361	3	46%	0	0	0
Payal Books	499.00	657	194.0	1.6361	3	51%	0	0	0
Books-a-zillion	499.00	89	194.0	1.6361	4	82%	0	0	0
SN Square	549.00	59	244.0	1.8	4	75%	0	0	0
Read factor	329.00	1,528	24.0	1.0787	3.5	67%	0	0	0
aspire india	475.00	331	170.0	1.5574	4	73%	1	0	0
aspire india	399.00	331	94.0	1.3082	4	73%	0	0	0
CrossWord Books	499.00	116	194.0	1.6361	5	95%	0	0	0
Piccadilly Book Stall	499.00	137	194.0	1.6361	3.5	63%	0	0	0
SAI BOOKS	494.00	181	189.0	1.6197	3	46%	0	0	0
etohfa	3161.00	23	2856.0	10.3639	5	100%	0	0	0
