Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	2758.00	1,299,225	4.0	1.0015	4.5	92%	1	1	1
Atlantic Publishers and Distributors	2754.00	14,538	0.0	1.0	4.5	94%	0	0	0
B2A UK	2887.00	6,928	133.0	1.0483	4.5	83%	0	0	0
Peacockbooks	2828.00	2,801	74.0	1.0269	4.5	92%	0	0	0
Bookswagon	3129.00	6,382	375.0	1.1362	4	70%	0	0	0
Sunrise Book store	3043.00	1,358	289.0	1.1049	3.5	61%	0	0	0
Sunrise Book store	3369.00	1,358	615.0	1.2233	3.5	61%	0	0	0
INFINITE BOOKS	3676.80	286	922.8	1.3351	5	99%	0	0	0
Fast Media 2	3898.86	6,005	1144.86	1.4157	4	72%	0	0	0
Bookswagon	3615.00	6,382	861.0	1.3126	4	70%	0	0	0
Atlantic Publishers and Distributors	3687.00	14,538	933.0	1.3388	4.5	94%	0	0	0
Sunrise Book store	3534.00	1,358	780.0	1.2832	3.5	61%	0	0	0
