Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	271.00	3,536	9.93	1.038	3	51%	0	0	0
Essay Shopping Malls	320.00	52	58.93	1.2257	4	75%	0	0	0
Inetrade India	261.07	3,249	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	339.00	2,245	77.93	1.2985	2.5	34%	0	0	0
Bookflow	347.13	3,100	86.06	1.3296	3.5	67%	0	0	0
aspire india	365.00	331	103.93	1.3981	4	73%	1	0	1
Book Wise Darya Ganj	365.00	1,097	103.93	1.3981	4.5	89%	0	0	0
Mumbai gift corner	369.00	717	107.93	1.4134	4.5	90%	0	0	0
BooksRaja	324.00	171	62.93	1.241	4.5	85%	0	0	0
Suryan Books	319.00	39	57.93	1.2219	4.5	95%	0	0	0
Darth Vader	323.00	61	61.93	1.2372	4	77%	0	0	0
Randomindia	319.00	9	57.93	1.2219	3.5	67%	0	0	0
Skycart	331.00	479	69.93	1.2679	4.5	90%	0	0	0
ScribbleGraffito	331.17	29	70.1	1.2685	4.5	91%	0	0	0
Okhla Book Distributor	281.00	59	19.93	1.0763	4.5	95%	0	0	0
V5MARK	313.00	8	51.93	1.1989	4	75%	0	0	0
O_Store	339.15	593	78.08	1.2991	4.5	87%	0	0	0
ABRB	474.00	60	212.93	1.8156	4	82%	0	0	0
SRBInternational	498.00	38	236.93	1.9075	4.5	92%	0	0	0
Bargain Book	498.00	265	236.93	1.9075	4.5	98%	0	0	0
A to Z Book House	399.00	1,275	137.93	1.5283	3	46%	0	0	0
Books-a-zillion	399.00	89	137.93	1.5283	4	82%	0	0	0
RSONS	450.00	481	188.93	1.7237	4.5	84%	0	0	0
Exclusive online books	449.00	165	187.93	1.7198	3.5	67%	0	0	0
BOOKS BAZAR	455.00	334	193.93	1.7428	4	81%	0	0	0
DilliDukan	500.00	5	238.93	1.9152	5	100%	0	0	0
JAYA	500.00	14	238.93	1.9152	4	71%	0	0	0
ApnaBazzar	599.00	49	337.93	2.2944	3.5	63%	0	0	0
RA Books	599.00	5	337.93	2.2944	4.5	100%	0	0	0
BOOK RADAR	527.00	295	265.93	2.0186	3.5	63%	0	0	0
BOOK CENTRE	519.00	862	257.93	1.988	4	81%	0	0	0
Book Palace	505.00	11	243.93	1.9343	3.5	55%	0	0	0
Nanhi Shop	530.00	53	268.93	2.0301	3	51%	0	0	0
VNSstores	599.00	33	337.93	2.2944	3.5	61%	0	0	0
Atlantic Publishers and Distributors	608.00	14,537	346.93	2.3289	4.5	94%	0	0	0
Bookswagon	708.00	6,375	446.93	2.7119	4	70%	0	0	0
Peacockbooks	663.00	2,800	401.93	2.5395	4.5	92%	0	0	0
SAI BOOKS	593.00	181	331.93	2.2714	3	46%	0	0	0
Sunrise Book store	677.00	1,356	415.93	2.5932	3.5	61%	0	0	0
B2A UK	1043.00	6,928	781.93	3.9951	4.5	83%	0	0	0
aspire india	285.00	331	23.93	1.0917	4	73%	0	0	1
Books-a-zillion	599.00	89	337.93	2.2944	4	82%	0	0	0
Bookswagon	709.00	6,375	447.93	2.7157	4	70%	0	0	0
Sunrise Book store	704.00	1,356	442.93	2.6966	3.5	61%	0	0	0
Amazing Publications & Distributing Network	949.00	18	687.93	3.635	5	100%	0	0	0
