Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vibrant Publishers, India	887.00	66	0.0	1.0	5	100%	1	0	1
Cloudtail India	889.00	1,299,264	2.0	1.0023	4.5	92%	1	1	0
Repro Books-On-Demand	1159.00	8,430	272.0	1.3067	4.5	94%	1	0	0
Fast Media 2	1221.00	6,006	334.0	1.3766	4	72%	0	0	0
Bookswagon	1298.00	6,387	411.0	1.4634	4	70%	0	0	0
Atlantic Publishers and Distributors	1345.00	14,540	458.0	1.5163	4.5	94%	0	0	0
Peacockbooks	1304.00	2,801	417.0	1.4701	4.5	92%	0	0	0
Bookswagon	1389.00	6,387	502.0	1.566	4	70%	0	0	0
Sunrise Book store	1491.00	1,358	604.0	1.6809	3.5	61%	0	0	0
B2A UK	1650.00	6,928	763.0	1.8602	4.5	83%	0	0	0
Peacockbooks	1434.00	2,801	547.0	1.6167	4.5	92%	0	0	0
Fast Media 2	2246.36	6,006	1359.36	2.5325	4	72%	0	0	0
