Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	4859.00	8,430	0.0	1.0	4.5	94%	1	0	1
ReproIndia	4859.00	924	0.0	1.0	4	79%	0	0	0
Atlantic Publishers and Distributors	5236.00	14,539	377.0	1.0776	4.5	94%	0	0	0
Peacockbooks	5322.00	2,801	463.0	1.0953	4.5	92%	0	0	0
Cloudtail India	5428.00	1,299,261	569.0	1.1171	4.5	92%	1	1	0
B2A UK	5502.00	6,928	643.0	1.1323	4.5	83%	0	0	0
Bookswagon	5909.00	6,385	1050.0	1.2161	4	70%	0	0	0
Sunrise Book store	6027.00	1,358	1168.0	1.2404	3.5	61%	0	0	0
Fast Media 2	7413.42	6,005	2554.42	1.5257	4	72%	0	0	0
SmartGlobal	7423.00	212	2564.0	1.5277	3	50%	0	0	0
Atlantic Publishers and Distributors	6172.00	14,539	1313.0	1.2702	4.5	94%	0	0	0
Bookswagon	6215.00	6,385	1356.0	1.2791	4	70%	0	0	0
D R	9526.00	12,169	4667.0	1.9605	4	82%	0	0	0
etohfa	10433.00	23	5574.0	2.1471	5	100%	0	0	0
Book Maker	15868.00		11009.0	3.2657			0	0	0
A STAR BOOK	15868.00	5	11009.0	3.2657	5	100%	0	0	0
