Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	129.00	1,532	29.0	1.29	3.5	67%	0	0	0
Buy Amazing Books	133.00	3,558	33.0	1.33	3	51%	0	0	0
World500	133.00	3,277	33.0	1.33	4	76%	0	0	0
Cloudtail India	148.00	1,299,285	48.0	1.48	4.5	92%	1	1	1
Repro Books-On-Demand	148.83	8,433	48.83	1.4883	4.5	94%	1	0	0
Repro Books on Demand	155.00	3,418	55.0	1.55	4.5	93%	1	0	0
Mittal Books India	155.00	15,729	55.0	1.55	4.5	95%	1	0	0
uRead-Store	161.00	25,151	61.0	1.61	4.5	92%	1	0	0
washingtonstore	100.00	40	0.0	1.0	4.5	92%	0	0	0
Inetrade India	114.77	3,255	14.77	1.1477	4	75%	0	0	0
ReproIndia	150.00	924	50.0	1.5	4	79%	0	0	0
PRISM ONLINE	150.00	62	50.0	1.5	4	68%	0	0	0
Books Punch	128.25	638	28.25	1.2825	5	100%	0	0	0
Comma365	195.00	2,242	95.0	1.95	4.5	95%	0	0	0
Abhinav Books Store	179.00	60	79.0	1.79	3	53%	0	0	0
S J Books	185.00	1	85.0	1.85	5	100%	0	0	0
Rama BOOKS	152.10	6	52.1	1.521	3.5	67%	0	0	0
BOOK CENTRE	177.00	862	77.0	1.77	4	81%	0	0	0
Booksmandi	172.00	2,531	72.0	1.72	4.5	89%	0	0	0
Books-a-zillion	195.00	89	95.0	1.95	4	82%	0	0	0
Bookswagon	1315.00	6,387	1215.0	13.15	4	70%	0	0	0
Bookswagon	1399.00	6,387	1299.0	13.99	4	70%	0	0	0
B2A UK	1551.00	6,928	1451.0	15.51	4.5	83%	0	0	0
