Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
J B Books Sellers & Distributors	295.00	770	0.0	1.0	4	81%	0	0	0
PICK A BOOKS	324.00	165	29.0	1.0983	4	78%	0	0	0
OLD IS GOLD BOOK'S	353.00	64	58.0	1.1966	3	56%	0	0	0
Cloudtail India	455.00	1,299,292	160.0	1.5424	4.5	92%	1	1	1
M K Book Center	368.00	3	73.0	1.2475	3.5	67%	0	0	0
PICK A BOOKS	399.00	165	104.0	1.3525	4	78%	0	0	0
DIGITAL PRESS	490.00	66	195.0	1.661	3	58%	0	0	0
OM Sakthi Books	410.00	16	115.0	1.3898	4.5	100%	0	0	0
Swetha Books	430.00	14	135.0	1.4576	3.5	57%	0	0	0
BOOKS & EQUIPMENT DISTRIBUTORS	550.00	83	255.0	1.8644	4.5	89%	0	0	0
siddharth books	580.00	51	285.0	1.9661	2.5	36%	0	0	0
universal academy	700.00	184	405.0	2.3729	4	68%	0	0	0
chandbookdepot	649.00		354.0	2.2			0	0	0
MK BOOKS INDIA	750.00	2,249	455.0	2.5424	2.5	34%	0	0	0
uRead-Store	766.00	25,153	471.0	2.5966	4.5	92%	1	0	0
O_Store	615.00	593	320.0	2.0847	4.5	87%	0	0	0
Bookshelff	675.00	72	380.0	2.2881	4	82%	0	0	0
Sunrise Book store	659.00	1,359	364.0	2.2339	3.5	61%	0	0	0
NBA BOOKS	785.00	23	490.0	2.661	4	70%	0	0	0
Comma365	750.00	2,242	455.0	2.5424	4.5	95%	0	0	0
STUDENT BOOK STALL VVNAGAR	700.00	96	405.0	2.3729	3.5	67%	0	0	0
BooksRaja	683.00	171	388.0	2.3153	4.5	85%	0	0	0
V5MARK	688.00	8	393.0	2.3322	4	75%	0	0	0
Booksmandi	713.00	2,531	418.0	2.4169	4.5	89%	0	0	0
Ebookstore	849.00	522	554.0	2.878	4.5	85%	0	0	0
Manila Books Services	750.00	13	455.0	2.5424	4.5	92%	0	0	0
Books-a-zillion	750.00	89	455.0	2.5424	4	82%	0	0	0
ALL INDIA BOOK STORE	786.00	9	491.0	2.6644	3.5	67%	0	0	0
ASIAN TREASURES	925.00	18	630.0	3.1356	4.5	94%	0	0	0
SAI BOOKS	742.00	181	447.0	2.5153	3	46%	0	0	0
PICK A BOOKS	565.00	165	270.0	1.9153	4	78%	0	0	0
PICK A BOOKS	695.00	165	400.0	2.3559	4	78%	0	0	0
BooksRaja	683.00	171	388.0	2.3153	4.5	85%	0	0	0
Books-a-zillion	750.00	89	455.0	2.5424	4	82%	0	0	0
Sunrise Book store	738.00	1,359	443.0	2.5017	3.5	61%	0	0	0
Book eHub	1061.00	32	766.0	3.5966	4	72%	0	0	0
Speedy_Books	1184.00	490	889.0	4.0136	4.5	81%	0	0	0
