Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	99.00	25,152	0.0	1.0	4.5	92%	1	0	1
World500	100.00	3,277	1.0	1.0101	4	76%	0	0	0
Buy Amazing Books	101.00	3,558	2.0	1.0202	3	51%	0	0	0
COSTA BOOK	149.00	1	50.0	1.5051	1	0%	0	0	0
BOOKMARE	119.00	4	20.0	1.202	3.5	50%	0	0	0
CrossWord Books	137.00	116	38.0	1.3838	5	95%	0	0	0
BSK Book	149.00	160	50.0	1.5051	3.5	60%	0	0	0
Book store01	149.00	14	50.0	1.5051	3.5	57%	0	0	0
BookInc	114.00	17	15.0	1.1515	4.5	94%	0	0	0
Comma365	149.00	2,242	50.0	1.5051	4.5	95%	0	0	0
AskTech Books	120.00	2	21.0	1.2121	2.5	50%	0	0	0
The Bookhive	119.20	43	20.2	1.204	4	80%	0	0	0
Book Buffet	119.00	9	20.0	1.202	4.5	78%	0	0	0
Inetrade India	128.29	3,256	29.29	1.2959	4	75%	0	0	0
Royal500	207.00	882	108.0	2.0909	4.5	92%	0	0	0
BOOKKR	179.00	5	80.0	1.8081	3.5	60%	0	0	0
Skycart	140.00	479	41.0	1.4141	4.5	90%	0	0	0
SansRack	149.00	1,051	50.0	1.5051	4.5	94%	0	0	0
Suryan Books	119.00	39	20.0	1.202	4.5	95%	0	0	0
ROXY BOOK SHOP	149.00	69	50.0	1.5051	4	72%	0	0	0
Suraj Trading - Express Delivery	149.00	48	50.0	1.5051	3	53%	0	0	0
A to Z Book House	149.00	1,275	50.0	1.5051	3	45%	0	0	0
Books-a-zillion	149.00	89	50.0	1.5051	4	82%	0	0	0
Booksmandi	149.00	2,531	50.0	1.5051	4.5	89%	0	0	0
ROSHAN COLLECTION	184.92		85.92	1.8679			0	0	0
Ginni Books	231.90	9	132.9	2.3424	4.5	89%	0	0	0
Ambe Books	231.90	2	132.9	2.3424	3	50%	0	0	0
S B T books	139.00	113	40.0	1.404	4.5	88%	0	0	0
W S Retaill	138.00	34	39.0	1.3939	3.5	68%	0	0	0
famous_Books	699.00	4	600.0	7.0606	4.5	75%	0	0	0
BookInc	142.00	17	43.0	1.4343	4.5	94%	0	0	0
Ginni Books	231.97	9	132.97	2.3431	4.5	89%	0	0	0
