Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	474.00	25,154	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	474.00	17,789	0.0	1.0	4.5	95%	1	0	0
Bookswagon	899.00	6,387	425.0	1.8966	4	70%	0	0	0
Sunrise Book store	894.00	1,360	420.0	1.8861	3.5	61%	0	0	0
Bookswagon	1118.00	6,387	644.0	2.3586	4	70%	0	0	0
Sunrise Book store	977.00	1,360	503.0	2.0612	3.5	61%	0	0	0
Bookswagon	1209.00	6,387	735.0	2.5506	4	70%	0	0	0
JustBuyBooks	1249.00	27	775.0	2.635	3.5	70%	0	0	0
Sunrise Book store	1305.00	1,360	831.0	2.7532	3.5	61%	0	0	0
D R	2331.00	12,169	1857.0	4.9177	4	82%	0	0	0
