Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DIGITAL PRESS	680.00	66	130.0	1.2364	3	58%	0	0	0
Cloudtail India	699.00	1,299,272	149.0	1.2709	4.5	92%	1	1	1
MADAAN BOOK COLLECTION	550.00	109	0.0	1.0	4	86%	0	0	0
uRead-Store	718.00	25,145	168.0	1.3055	4.5	92%	1	0	0
Sunrise Book store	729.00	1,359	179.0	1.3255	3.5	61%	0	0	0
Kushii Radiance Bookshop	761.00	63	211.0	1.3836	4.5	84%	0	0	0
BooksRaja	759.00	171	209.0	1.38	4.5	85%	0	0	0
V5MARK	770.00	8	220.0	1.4	4	75%	0	0	0
BOOK CENTRE	838.00	862	288.0	1.5236	4	81%	0	0	0
Books-a-zillion	845.00	89	295.0	1.5364	4	82%	0	0	0
Booksmandi	803.00	2,531	253.0	1.46	4.5	89%	0	0	0
SAI BOOKS	836.00	181	286.0	1.52	3	46%	0	0	0
Ebookstore	1104.00	522	554.0	2.0073	4.5	85%	0	0	0
Books Cloud	880.00	1	330.0	1.6	1	0%	0	0	0
Book eHub	1139.00	32	589.0	2.0709	4	72%	0	0	0
ASIAN TREASURES	1180.00	18	630.0	2.1455	4.5	94%	0	0	0
Speedy_Books	1428.00	490	878.0	2.5964	4.5	81%	0	0	0
