Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Sohum WorldWide	325.00	47	0.0	1.0	4.5	94%	0	0	0
Cloudtail India	503.00	1,299,258	178.0	1.5477	4.5	92%	1	1	1
uRead-Store	504.00	25,138	179.0	1.5508	4.5	92%	1	0	0
Atlantic Publishers and Distributors	658.00	14,538	333.0	2.0246	4.5	94%	0	0	0
Peacockbooks	713.00	2,801	388.0	2.1938	4.5	92%	0	0	0
Bookswagon	777.00	6,385	452.0	2.3908	4	70%	0	0	0
Bookswagon	778.00	6,385	453.0	2.3938	4	70%	0	0	0
Sunrise Book store	807.00	1,358	482.0	2.4831	3.5	61%	0	0	0
B2A UK	1200.00	6,928	875.0	3.6923	4.5	83%	0	0	0
D R	2445.00	12,169	2120.0	7.5231	4	82%	0	0	0
Sunrise Book store	739.00	1,358	414.0	2.2738	3.5	61%	0	0	0
Sunrise Book store	775.00	1,358	450.0	2.3846	3.5	61%	0	0	0
