Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	1479.00	8,424	0.0	1.0	4.5	94%	1	0	1
ReproIndia	1479.00	924	0.0	1.0	4	79%	0	0	0
Bookswagon	1526.00	6,375	47.0	1.0318	4	70%	0	0	0
Peacockbooks	1618.00	2,800	139.0	1.094	4.5	92%	0	0	0
Sunrise Book store	1653.00	1,356	174.0	1.1176	3.5	61%	0	0	0
Fast Media 2	1747.00	6,005	268.0	1.1812	4	72%	0	0	0
B2A UK	1795.00	6,928	316.0	1.2137	4.5	83%	0	0	0
Atlantic Publishers and Distributors	1839.00	14,537	360.0	1.2434	4.5	94%	0	0	0
Bookswagon	1837.00	6,375	358.0	1.2421	4	70%	0	0	0
etohfa	3096.00	23	1617.0	2.0933	5	100%	0	0	0
