Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Simmra Book House	270.00	62	0.0	1.0	4.5	84%	0	0	0
Read factor	329.00	1,532	59.0	1.2185	3.5	67%	0	0	0
uRead-Store	379.00	25,152	109.0	1.4037	4.5	92%	1	0	1
Inetrade India	326.48	3,256	56.48	1.2092	4	75%	0	0	0
Piccadilly Book Stall	349.00	137	79.0	1.2926	3.5	63%	0	0	0
MK BOOKS INDIA	424.00	2,249	154.0	1.5704	2.5	34%	0	0	0
Bookflow	434.13	3,100	164.13	1.6079	3.5	68%	0	0	0
Mumbai gift corner	474.00	720	204.0	1.7556	4.5	89%	0	0	0
Royal500	474.00	882	204.0	1.7556	4.5	92%	0	0	0
Skycart	409.00	479	139.0	1.5148	4.5	90%	0	0	0
Book store01	459.00	14	189.0	1.7	3.5	57%	0	0	0
ScribbleGraffito	414.17	29	144.17	1.534	4.5	91%	0	0	0
Piccadilly Book Stall	463.00	137	193.0	1.7148	3.5	63%	0	0	0
A to Z Book House	499.00	1,275	229.0	1.8481	3	45%	0	0	0
Atlantic Publishers and Distributors	672.00	14,540	402.0	2.4889	4.5	94%	0	0	0
Peacockbooks	728.00	2,801	458.0	2.6963	4.5	92%	0	0	0
Bookswagon	784.00	6,387	514.0	2.9037	4	70%	0	0	0
Sunrise Book store	781.00	1,359	511.0	2.8926	3.5	61%	0	0	0
B2A UK	1098.00	6,928	828.0	4.0667	4.5	83%	0	0	0
etohfa	2384.00	23	2114.0	8.8296	5	100%	0	0	0
