Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Fast Media 2	8635.00	6,006	0.0	1.0	4	72%	0	0	1
Repro Books-On-Demand	10839.00	8,431	2204.0	1.2552	4.5	94%	1	0	0
ReproIndia	10839.00	924	2204.0	1.2552	4	79%	0	0	0
B2A UK	11377.00	6,928	2742.0	1.3175	4.5	83%	0	0	0
Bookswagon	12463.00	6,387	3828.0	1.4433	4	70%	0	0	0
Bookswagon	12535.00	6,387	3900.0	1.4517	4	70%	0	0	0
Peacockbooks	12790.00	2,801	4155.0	1.4812	4.5	92%	0	0	0
Atlantic Publishers and Distributors	13028.00	14,540	4393.0	1.5087	4.5	94%	0	0	0
Bookswagon	13158.00	6,387	4523.0	1.5238	4	70%	0	0	0
Sunrise Book store	13124.00	1,359	4489.0	1.5199	3.5	61%	0	0	0
