Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookland International	879.00	317	0.0	1.0	4.5	89%	0	0	0
Global Book Store	929.00	623	50.0	1.0569	5	99%	1	0	1
Read factor	1465.00	1,516	586.0	1.6667	3.5	67%	0	0	0
World500	1548.00	3,248	669.0	1.7611	4	76%	0	0	0
Fast Media 2	1624.67	6,005	745.67	1.8483	4	72%	0	0	0
JustBuyBooks	1656.00	26	777.0	1.884	3.5	69%	0	0	0
Bookswagon	1787.00	6,375	908.0	2.033	4	70%	0	0	0
Buy Amazing Books	2220.00	3,536	1341.0	2.5256	3	51%	0	0	0
MK BOOKS INDIA	2970.00	2,245	2091.0	3.3788	2.5	34%	0	0	0
etohfa	2979.00	23	2100.0	3.3891	5	100%	0	0	0
