Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	645.00	1,299,262	0.0	1.0	4.5	92%	1	1	1
Rama BOOKS	714.00	6	69.0	1.107	3.5	67%	0	0	0
MK BOOKS INDIA	850.00	2,248	205.0	1.3178	2.5	34%	0	0	0
O_Store	697.00	593	52.0	1.0806	4.5	87%	0	0	0
Comma365	814.00	2,242	169.0	1.262	4.5	95%	0	0	0
Sunrise Book store	733.00	1,358	88.0	1.1364	3.5	61%	0	0	0
BooksRaja	764.00	171	119.0	1.1845	4.5	85%	0	0	0
BOOK CENTRE	843.00	862	198.0	1.307	4	81%	0	0	0
Booksmandi	808.00	2,531	163.0	1.2527	4.5	89%	0	0	0
Ebookstore	940.00	522	295.0	1.4574	4.5	85%	0	0	0
Manila Books Services	850.00	13	205.0	1.3178	4.5	92%	0	0	0
Books-a-zillion	850.00	89	205.0	1.3178	4	82%	0	0	0
Sunrise Book store	825.00	1,358	180.0	1.2791	3.5	61%	0	0	0
ASIAN TREASURES	1016.00	18	371.0	1.5752	4.5	94%	0	0	0
SAI BOOKS	841.00	181	196.0	1.3039	3	46%	0	0	0
Book eHub	1143.00	32	498.0	1.7721	4	72%	0	0	0
Speedy_Books	1219.00	490	574.0	1.8899	4.5	81%	0	0	0
Vikksun books	4485.00	18	3840.0	6.9535	3	56%	0	0	0
Books-a-zillion	850.00	89	205.0	1.3178	4	82%	0	0	0
