Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	195.00	1,532	15.0	1.0833	3.5	67%	0	0	0
Buy Amazing Books	201.00	3,558	21.0	1.1167	3	51%	0	0	0
World500	201.00	3,277	21.0	1.1167	4	76%	0	0	0
Mumbai gift corner	282.00	720	102.0	1.5667	4.5	89%	0	0	1
Future Compass	199.00	32	19.0	1.1056	4.5	93%	0	0	0
Randomindia	203.00	9	23.0	1.1278	3.5	67%	0	0	0
Siddhivinayak Distributors	240.00	8	60.0	1.3333	3.5	50%	0	0	0
Darth Vader	206.00	61	26.0	1.1444	4	77%	0	0	0
MONOBO BOOKS	215.00	117	35.0	1.1944	4.5	86%	0	0	0
Book store01	275.00	14	95.0	1.5278	3.5	57%	0	0	0
BooksRaja	208.00	171	28.0	1.1556	4.5	85%	0	0	0
Crossword Bookstores Ltd	240.00	2,475	60.0	1.3333	4	74%	0	0	0
Royal500	312.00	882	132.0	1.7333	4.5	92%	0	0	0
TBH CHENNAI	239.00	7	59.0	1.3278	4.5	86%	0	0	0
Okhla Book Distributor	180.00	60	0.0	1.0	4.5	95%	0	0	0
aspire india	235.00	332	55.0	1.3056	4	72%	0	0	0
BSK Book	295.00	160	115.0	1.6389	3.5	60%	0	0	0
CrossWord Books	271.00	116	91.0	1.5056	5	95%	0	0	0
Ack Media	250.00	424	70.0	1.3889	4.5	95%	0	0	0
Books-a-zillion	225.00	89	45.0	1.25	4	82%	0	0	0
aspire india	235.00	332	55.0	1.3056	4	72%	0	0	0
BOOKKR	295.00	5	115.0	1.6389	3.5	60%	0	0	0
BookInc	266.00	17	86.0	1.4778	4.5	94%	0	0	0
Nanhi Shop	266.00	53	86.0	1.4778	3	51%	0	0	0
BookAdda	295.00	365	115.0	1.6389	3	46%	0	0	0
fairdealenterprise	221.25	45	41.25	1.2292	2	25%	0	0	0
A to Z Book House	295.00	1,275	115.0	1.6389	3	45%	0	0	0
S B T books	273.00	113	93.0	1.5167	4.5	88%	0	0	0
W S Retaill	272.00	34	92.0	1.5111	3.5	68%	0	0	0
Kids Land Books	295.00	23	115.0	1.6389	3.5	65%	0	0	0
aspire india	235.00	332	55.0	1.3056	4	72%	0	0	0
