Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
A H boOKS	341.00	5	0.0	1.0	5	100%	0	0	0
AMAZING BOOKS WORLDWIDE	430.00	179	89.0	1.261	5	100%	0	0	0
Cloudtail India	526.00	1,299,289	185.0	1.5425	4.5	92%	1	1	1
Payal Books	450.00	657	109.0	1.3196	3	52%	0	0	0
uRead-Store	583.00	25,152	242.0	1.7097	4.5	92%	1	0	0
MK BOOKS INDIA	690.00	2,249	349.0	2.0235	2.5	34%	0	0	0
O_Store	565.80	593	224.8	1.6592	4.5	87%	0	0	0
Technical Book	533.00	53	192.0	1.563	3.5	62%	0	0	0
Sunrise Book store	610.00	1,359	269.0	1.7889	3.5	61%	0	0	0
BooksRaja	635.00	171	294.0	1.8622	4.5	85%	0	0	0
V5MARK	636.00	8	295.0	1.8651	4	75%	0	0	0
BOOK CENTRE	694.00	862	353.0	2.0352	4	81%	0	0	0
Books-a-zillion	690.00	89	349.0	2.0235	4	82%	0	0	0
SAI BOOKS	683.00	181	342.0	2.0029	3	46%	0	0	0
Ebookstore	963.00	522	622.0	2.824	4.5	85%	0	0	0
Book eHub	1011.00	32	670.0	2.9648	4	72%	0	0	0
Speedy_Books	1016.00	490	675.0	2.9795	4.5	81%	0	0	0
ASIAN TREASURES	1039.00	18	698.0	3.0469	4.5	94%	0	0	0
