Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GAURAV BINDING	795.80	1	0.0	1.0	4	100%	1	0	0
uRead-Store	795.80	25,155	0.0	1.0	4.5	92%	1	0	1
Galaxy Corner	795.90		0.1	1.0001			1	0	0
Skycart	879.00	479	83.2	1.1045	4.5	90%	0	0	0
College Book Store	993.00	2	197.2	1.2478	5	100%	1	0	0
ReadAhead	1190.00	213	394.2	1.4954	4	79%	0	0	0
A to Z Book House	1099.00	1,276	303.2	1.381	3	44%	0	0	0
Bookswagon	1366.00	6,386	570.2	1.7165	4	70%	0	0	0
amazingbuy_	1289.00	1	493.2	1.6198	5	100%	0	0	0
Sunrise Book store	1267.00	1,360	471.2	1.5921	3.5	61%	0	0	0
uRead-Store	999.00	25,155	203.2	1.2553	4.5	92%	1	0	1
Bookswagon	1363.00	6,386	567.2	1.7127	4	70%	0	0	0
INFINITE BOOKS	1459.34	290	663.54	1.8338	5	99%	0	0	0
Universal Books House	1666.00	1	870.2	2.0935	5	100%	0	0	0
etohfa	3299.00	23	2503.2	4.1455	5	100%	0	0	0
