Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VIVA MARKETING	919.00	113	82.0	1.098	4	67%	0	0	1
Atlantic Publishers and Distributors	837.00	14,537	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	892.00	2,800	55.0	1.0657	4.5	92%	0	0	0
Source Books Pvt Ltd	948.00	1,125	111.0	1.1326	4	82%	0	0	0
Bookswagon	952.00	6,375	115.0	1.1374	4	70%	0	0	0
Bookswagon	945.00	6,375	108.0	1.129	4	70%	0	0	0
Atlantic Publishers and Distributors	981.00	14,537	144.0	1.172	4.5	94%	0	0	0
Sunrise Book store	924.00	1,356	87.0	1.1039	3.5	61%	0	0	0
Sunrise Book store	928.00	1,356	91.0	1.1087	3.5	61%	0	0	0
etohfa	2532.00	23	1695.0	3.0251	5	100%	0	0	0
Bookswagon	1115.00	6,375	278.0	1.3321	4	70%	0	0	0
Bookswagon	1144.00	6,375	307.0	1.3668	4	70%	0	0	0
Sunrise Book store	978.00	1,356	141.0	1.1685	3.5	61%	0	0	0
Sunrise Book store	1157.00	1,356	320.0	1.3823	3.5	61%	0	0	0
