Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	399.00	1,299,238	98.0	1.3256	4.5	92%	1	1	1
Future Book Shop	399.00	13	98.0	1.3256	5	100%	0	0	0
BSC Publishers & Distributors	350.00	155	49.0	1.1628	4.5	94%	0	0	0
ALL BOOKS GALLERY	301.00	71	0.0	1.0	4.5	93%	0	0	0
SPECTRALE	389.00	139	88.0	1.2924	3.5	67%	0	0	0
Dipa Books	350.00	22	49.0	1.1628	3.5	59%	0	0	0
NEWLIGHT BOOK HOUSE	350.00	135	49.0	1.1628	3.5	67%	0	0	0
DSR Book Distributors	364.00	21	63.0	1.2093	4.5	85%	0	0	0
Medical Book World India	315.00	705	14.0	1.0465	4.5	94%	0	0	0
STUDENT BOOK STALL VVNAGAR	350.00	96	49.0	1.1628	3.5	67%	0	0	0
Bhomiya Books	390.00	1	89.0	1.2957	1	0%	0	0	0
Ksagar Book Centre	350.00	17	49.0	1.1628	3.5	65%	0	0	0
raj pustak mandir jpr	320.00	28	19.0	1.0631	5	100%	0	0	0
UNIVERSAL BOOK SHOWROOMS	367.00	1,081	66.0	1.2193	4	80%	0	0	0
Saibookdepot	379.00	43	78.0	1.2591	3	44%	0	0	0
Education Centre	350.00	13	49.0	1.1628	2	23%	0	0	0
BookAdda	399.00	365	98.0	1.3256	3	46%	0	0	0
chaudhary book store	375.00	1	74.0	1.2458	5	100%	0	0	0
Shopbyheart	391.00	23	90.0	1.299	4	78%	0	0	0
RCHANRDAN	495.00	3	194.0	1.6445	4.5	100%	0	0	0
Raaj Book Point	380.00	5	79.0	1.2625	5	100%	0	0	0
Books-a-zillion	399.00	89	98.0	1.3256	4	82%	0	0	0
Booksmandi	380.00	2,531	79.0	1.2625	4.5	89%	0	0	0
Rajkesar books hub	379.00	10	78.0	1.2591	3	50%	0	0	0
PRATIBHABOOKS	395.00	30	94.0	1.3123	4	74%	0	0	0
SARVA VIDAYA BOOKS	399.00	28	98.0	1.3256	4	71%	0	0	0
compare price	450.00	58	149.0	1.495	4	76%	0	0	0
justshopindia	399.00	2	98.0	1.3256	5	100%	0	0	0
U B Service	495.00	20	194.0	1.6445	4.5	83%	0	0	0
Bookswagon	492.00	6,382	191.0	1.6346	4	70%	0	0	0
raj pustak mandir jpr	330.00	28	29.0	1.0963	5	100%	0	0	0
SAI BOOKS	512.00	181	211.0	1.701	3	46%	0	0	0
