Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	228.00	1,516	2.25	1.01	3.5	67%	0	0	0
Buy Amazing Books	242.00	3,536	16.25	1.072	3	51%	0	0	0
Cloudtail India	275.00	1,299,156	49.25	1.2182	4.5	92%	1	1	1
PIYUSH PUBLISHER AND DISTRIBUTORS	293.00	18	67.25	1.2979	4	73%	0	0	0
Inetrade India	225.75	3,249	0.0	1.0	4	75%	0	0	0
Angoor Prakashann	315.00	51	89.25	1.3953	4	81%	0	0	0
ABRB	271.00	60	45.25	1.2004	4	82%	0	0	0
Essay Shopping Malls	326.00	52	100.25	1.4441	4	75%	0	0	0
HERITAGE PUBLISHERS	340.00	783	114.25	1.5061	4.5	94%	0	0	0
ApnaBazzar	345.00	49	119.25	1.5282	3.5	63%	0	0	0
MK BOOKS INDIA	345.00	2,245	119.25	1.5282	2.5	34%	0	0	0
RSONS	273.00	481	47.25	1.2093	4.5	84%	0	0	0
super book distributors	280.00	2	54.25	1.2403	5	100%	0	0	0
Suryan Books	276.00	39	50.25	1.2226	4.5	95%	0	0	0
MUST READ	310.00	762	84.25	1.3732	4.5	85%	0	0	0
DARPAN	310.00	33	84.25	1.3732	4.5	85%	0	0	0
BOOKS MASTER	315.00	22	89.25	1.3953	4	77%	0	0	0
Sunrise Book store	289.00	1,356	63.25	1.2802	3.5	61%	0	0	0
Booknow	269.00	898	43.25	1.1916	4	80%	0	0	0
All India Books	293.00	124	67.25	1.2979	3.5	58%	0	0	0
Vaishno Books Store	307.05	7	81.3	1.3601	4.5	86%	0	0	0
Balaji World of Books	311.00	14	85.25	1.3776	4.5	93%	0	0	0
JAYA	310.00	14	84.25	1.3732	4	71%	0	0	0
MEETA BOOKS	311.00	47	85.25	1.3776	2.5	36%	0	0	0
Abhinav Books Store	317.40	60	91.65	1.406	3	54%	0	0	0
IMPACT BOOKS	325.00	108	99.25	1.4396	4.5	95%	0	0	0
PRISM ONLINE	345.00	62	119.25	1.5282	4	68%	0	0	0
SansRack	345.00	1,050	119.25	1.5282	4.5	94%	0	0	0
BOOK CENTRE	331.00	862	105.25	1.4662	4	81%	0	0	0
srkbooks	345.00	69	119.25	1.5282	4	71%	0	0	0
A to Z Book House	345.00	1,275	119.25	1.5282	3	46%	0	0	0
chaudhary book store	345.00	1	119.25	1.5282	5	100%	0	0	0
VNSstores	345.00	33	119.25	1.5282	3.5	61%	0	0	0
Books-a-zillion	345.00	89	119.25	1.5282	4	82%	0	0	0
ROSHAN COLLECTION	396.60		170.85	1.7568			0	0	0
Ambe Books	400.74	2	174.99	1.7751	3	50%	0	0	0
Ginni Books	400.74	9	174.99	1.7751	4.5	89%	0	0	0
SAI BOOKS	341.00	181	115.25	1.5105	3	46%	0	0	0
Book Palace	421.00	11	195.25	1.8649	3.5	55%	0	0	0
Amazing Publications & Distributing Network	695.00	18	469.25	3.0786	5	100%	0	0	0
VNSstores	345.00	33	119.25	1.5282	3.5	61%	0	0	0
Books-a-zillion	345.00	89	119.25	1.5282	4	82%	0	0	0
SAI BOOKS	396.75	181	171.0	1.7575	3	46%	0	0	0
