Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	1735.00	25,131	0.0	1.0	4.5	92%	1	0	1
Future Book Shop	1749.00	13	14.0	1.0081	5	100%	0	0	0
Amazing_Buy	1762.00	17,783	27.0	1.0156	4.5	95%	1	0	0
Bookswagon	1978.00	6,377	243.0	1.1401	4	70%	0	0	0
SEGMENT BOOKS	2103.00	155	368.0	1.2121	3.5	64%	0	0	0
B2A UK	2480.00	6,928	745.0	1.4294	4.5	83%	0	0	0
INFINITE BOOKS	2583.29	283	848.29	1.4889	5	99%	0	0	0
Sunrise Book store	2507.00	1,356	772.0	1.445	3.5	61%	0	0	0
MK BOOKS INDIA	2970.00	2,247	1235.0	1.7118	2.5	34%	0	0	0
D R	3580.00	12,167	1845.0	2.0634	4	82%	0	0	0
Bookswagon	2314.00	6,377	579.0	1.3337	4	70%	0	0	0
Bookswagon	2537.00	6,377	802.0	1.4622	4	70%	0	0	0
Bookswagon	2792.00	6,377	1057.0	1.6092	4	70%	0	0	0
Sunrise Book store	2936.00	1,356	1201.0	1.6922	3.5	61%	0	0	0
Fast Media 2	3703.16	6,005	1968.16	2.1344	4	72%	0	0	0
etohfa	3750.00	23	2015.0	2.1614	5	100%	0	0	0
A STAR BOOK	5832.00	5	4097.0	3.3614	5	100%	0	0	0
