Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bookswagon	1677.00	6,375	112.0	1.0716	4	70%	0	0	1
Bookswagon	1688.00	6,375	123.0	1.0786	4	70%	0	0	1
Bookswagon	1685.00	6,375	120.0	1.0767	4	70%	0	0	1
Sunrise Book store	1565.00	1,356	0.0	1.0	3.5	61%	0	0	0
Sunrise Book store	1585.00	1,356	20.0	1.0128	3.5	61%	0	0	0
Sunrise Book store	1587.00	1,356	22.0	1.0141	3.5	61%	0	0	0
B2A UK	1838.00	6,928	273.0	1.1744	4.5	83%	0	0	0
CB-India	1861.00	3,033	296.0	1.1891	4.5	95%	1	0	0
SmartGlobal	2355.00	212	790.0	1.5048	3	50%	0	0	0
etohfa	3175.00	23	1610.0	2.0288	5	100%	0	0	0
Bookswagon	1685.00	6,375	120.0	1.0767	4	70%	0	0	1
Bookswagon	1993.00	6,375	428.0	1.2735	4	70%	0	0	1
Sunrise Book store	1927.00	1,356	362.0	1.2313	3.5	61%	0	0	0
