Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,517	30.0	1.1003	3.5	67%	0	0	0
Rachna Associate	299.00		0.0	1.0			0	0	0
Amazing_Buy	376.00	17,781	77.0	1.2575	4.5	95%	1	0	1
uRead-Store	376.00	25,127	77.0	1.2575	4.5	92%	1	0	0
Trans Infopreneur Inc	376.00	217	77.0	1.2575	4.5	94%	1	0	0
Infinity Books- Fast Delivery	389.00	171	90.0	1.301	3.5	66%	0	0	0
Inetrade India	326.48	3,249	27.48	1.0919	4	75%	0	0	0
R-our Book	374.00	1,304	75.0	1.2508	4	78%	0	0	0
MK BOOKS INDIA	424.00	2,245	125.0	1.4181	2.5	34%	0	0	0
Bargain Book	425.00	265	126.0	1.4214	4.5	98%	0	0	0
FOUNTAINHEAD	359.00	98	60.0	1.2007	4.5	91%	0	0	0
Sri Ganesha Books	359.00	382	60.0	1.2007	4	82%	0	0	0
Maitry book Agency	332.00	139	33.0	1.1104	3.5	68%	0	0	0
Goodread Bookstore	444.00	579	145.0	1.4849	5	97%	1	0	0
A Mind's Bookstore	364.00	1,409	65.0	1.2174	4.5	89%	0	0	0
MONOBO BOOKS	364.00	117	65.0	1.2174	4.5	86%	0	0	0
BOOKS BOOKS INDIA	350.00	56	51.0	1.1706	3.5	55%	0	0	0
SRBInternational	459.00	38	160.0	1.5351	4.5	92%	0	0	0
Royal500	459.00	875	160.0	1.5351	4.5	92%	0	0	0
HERITAGE PUBLISHERS	469.00	783	170.0	1.5686	4.5	94%	0	0	0
GBD BOOKS	399.00	232	100.0	1.3344	4	68%	0	0	0
TODAY READERS	399.00	23	100.0	1.3344	4.5	82%	0	0	0
Skycart	409.00	479	110.0	1.3679	4.5	90%	0	0	0
Winmaarc	485.00	118	186.0	1.6221	3.5	68%	0	0	0
ScribbleGraffito	409.18	29	110.18	1.3685	4.5	91%	0	0	0
RSONS	415.00	481	116.0	1.388	4.5	84%	0	0	0
Booknow	389.00	898	90.0	1.301	4	80%	0	0	0
S B T books	463.00	113	164.0	1.5485	4.5	88%	0	0	0
W S Retaill	464.00	34	165.0	1.5518	3.5	69%	0	0	0
Payal Books	399.00	657	100.0	1.3344	3	51%	0	0	0
Resource book store	424.00	1	125.0	1.4181	5	100%	0	0	0
CrossWord Books	459.00	116	160.0	1.5351	5	95%	0	0	0
Abhinav Books Store	439.12	60	140.12	1.4686	3	54%	0	0	0
Starmark	449.10	2,139	150.1	1.502	3.5	68%	0	0	0
Shreeganesh16	449.00	27	150.0	1.5017	4.5	83%	0	0	0
BookInc	450.00	17	151.0	1.505	4.5	94%	0	0	0
Book store01	499.00	11	200.0	1.6689	3	45%	0	0	0
BookAdda	459.00	365	160.0	1.5351	3	47%	0	0	0
The Grand_Store	490.00	10	191.0	1.6388	3	50%	0	0	0
Browsers' Lounge	477.00	122	178.0	1.5953	4.5	96%	0	0	0
Trans Infopreneur Inc	377.00	217	78.0	1.2609	4.5	94%	0	0	0
Abhinav Books Store	449.10	60	150.1	1.502	3	54%	0	0	0
NS DISTRIBUTOR	499.00	7	200.0	1.6689	4	86%	0	0	0
Books-a-zillion	449.10	89	150.1	1.502	4	82%	0	0	0
Technical Book	360.00	53	61.0	1.204	3.5	62%	0	0	0
A to Z Book House	499.00	1,275	200.0	1.6689	3	46%	0	0	0
Ambe Books	533.38	2	234.38	1.7839	3	50%	0	0	0
Ginni Books	533.48	9	234.48	1.7842	4.5	89%	0	0	0
SAI BOOKS	494.00	181	195.0	1.6522	3	46%	0	0	0
