Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Sunrise Book store	1254.00	1,360	117.0	1.1029	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1137.00	14,541	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	1211.00	2,801	74.0	1.0651	4.5	92%	0	0	0
Bookswagon	1350.00	6,386	213.0	1.1873	4	70%	0	0	0
Bookswagon	1352.00	6,386	215.0	1.1891	4	70%	0	0	0
Sunrise Book store	1401.00	1,360	264.0	1.2322	3.5	61%	0	0	0
B2A UK	1431.00	6,928	294.0	1.2586	4.5	83%	0	0	0
INFINITE BOOKS	1839.23	291	702.23	1.6176	5	99%	0	0	0
Fast Media 2	1985.70	6,006	848.7	1.7464	4	72%	0	0	0
D R	2897.00	12,168	1760.0	2.5479	4	82%	0	0	0
Bookswagon	1378.00	6,386	241.0	1.212	4	70%	0	0	0
Atlantic Publishers and Distributors	1406.00	14,541	269.0	1.2366	4.5	94%	0	0	1
Bookswagon	1416.00	6,386	279.0	1.2454	4	70%	0	0	0
Sunrise Book store	1262.00	1,360	125.0	1.1099	3.5	61%	0	0	0
Bookswagon	1416.00	6,386	279.0	1.2454	4	70%	0	0	0
Sunrise Book store	1288.00	1,360	151.0	1.1328	3.5	61%	0	0	0
Sunrise Book store	1331.00	1,360	194.0	1.1706	3.5	61%	0	0	0
Sunrise Book store	1336.00	1,360	199.0	1.175	3.5	61%	0	0	0
