Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	339.00	3,255	0.0	1.0	4	76%	0	0	0
Read factor	349.00	1,523	10.0	1.0295	3.5	67%	0	0	0
MK BOOKS INDIA	424.00	2,247	85.0	1.2507	2.5	34%	0	0	0
Inetrade India	350.89	3,252	11.89	1.0351	4	75%	0	0	0
uRead-Store	426.00	25,133	87.0	1.2566	4.5	92%	1	0	1
Amazing_Buy	426.00	17,785	87.0	1.2566	4.5	95%	1	0	0
HERITAGE PUBLISHERS	474.00	783	135.0	1.3982	4.5	94%	0	0	0
Books For All	499.00	314	160.0	1.472	4	81%	0	0	0
Ambe Books	533.41	2	194.41	1.5735	3	50%	0	0	0
Ginni Books	533.41	9	194.41	1.5735	4.5	89%	0	0	0
fairdealenterprise	499.00	41	160.0	1.472	2.5	34%	0	0	0
ROSHAN COLLECTION	562.92		223.92	1.6605			0	0	0
Bookswagon	781.00	6,379	442.0	2.3038	4	70%	0	0	0
Sunrise Book store	743.00	1,356	404.0	2.1917	3.5	61%	0	0	0
Sunrise Book store	779.00	1,356	440.0	2.2979	3.5	61%	0	0	0
Atlantic Publishers and Distributors	974.00	14,538	635.0	2.8732	4.5	94%	1	0	0
B2A UK	1200.00	6,928	861.0	3.5398	4.5	83%	0	0	0
