Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	550.00	17,789	0.0	1.0	4.5	95%	1	0	1
Crossword Bookstores Ltd	639.20	2,475	89.2	1.1622	4	74%	0	0	0
Goodread Bookstore	719.00	579	169.0	1.3073	5	97%	1	0	0
Comma365	679.00	2,242	129.0	1.2345	4.5	95%	0	0	0
ReadAhead	719.00	213	169.0	1.3073	4	79%	0	0	0
Bookflow	719.10	3,100	169.1	1.3075	3.5	68%	0	0	0
Skycart	655.00	479	105.0	1.1909	4.5	90%	0	0	0
HERITAGE PUBLISHERS	759.00	783	209.0	1.38	4.5	94%	0	0	0
Books-a-zillion	719.10	89	169.1	1.3075	4	82%	0	0	0
SansRack	799.00	1,051	249.0	1.4527	4.5	94%	0	0	0
Bookflow	719.10	3,100	169.1	1.3075	3.5	68%	0	0	0
A to Z Book House	799.00	1,275	249.0	1.4527	3	46%	0	0	0
