Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	970.00	1,299,158	0.0	1.0	4.5	92%	1	1	1
Atlantic Publishers and Distributors	1033.00	14,537	63.0	1.0649	4.5	94%	0	0	0
Peacockbooks	1107.00	2,800	137.0	1.1412	4.5	92%	0	0	0
Bookswagon	1211.00	6,375	241.0	1.2485	4	70%	0	0	0
Sunrise Book store	1119.00	1,356	149.0	1.1536	3.5	61%	0	0	0
JustBuyBooks	1279.00	26	309.0	1.3186	3.5	69%	0	0	0
SmartGlobal	1389.00	212	419.0	1.432	3	50%	0	0	0
B2A UK	1576.00	6,928	606.0	1.6247	4.5	83%	0	0	0
D R	1728.00	12,168	758.0	1.7814	4	82%	0	0	0
Fast Media 2	1837.24	6,005	867.24	1.8941	4	72%	0	0	0
Atlantic Publishers and Distributors	1216.00	14,537	246.0	1.2536	4.5	94%	0	0	0
Bookswagon	1209.00	6,375	239.0	1.2464	4	70%	0	0	0
Sunrise Book store	1125.00	1,356	155.0	1.1598	3.5	61%	0	0	0
Sunrise Book store	1522.00	1,356	552.0	1.5691	3.5	61%	0	0	0
