Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Global Book Store	1240.44	623	22.44	1.0184	5	99%	1	0	1
Cloudtail India	1241.00	1,299,326	23.0	1.0189	4.5	92%	1	1	0
Atlantic Publishers and Distributors	1218.00	14,542	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	1270.00	2,801	52.0	1.0427	4.5	92%	0	0	0
Bookswagon	1386.00	6,390	168.0	1.1379	4	70%	0	0	0
Sunrise Book store	1427.00	1,360	209.0	1.1716	3.5	61%	0	0	0
Sunrise Book store	1342.00	1,360	124.0	1.1018	3.5	61%	0	0	0
Bookswagon	1541.00	6,390	323.0	1.2652	4	70%	0	0	0
Atlantic Publishers and Distributors	1627.00	14,542	409.0	1.3358	4.5	94%	0	0	0
B2A UK	1654.00	6,928	436.0	1.358	4.5	83%	0	0	0
Bookswagon	1564.00	6,390	346.0	1.2841	4	70%	0	0	0
Sunrise Book store	1519.00	1,360	301.0	1.2471	3.5	61%	0	0	0
