Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Milestone	200.00	263	0.0	1.0	3.5	59%	0	0	0
Om Sakthi Books International	230.00	43	30.0	1.15	3.5	58%	0	0	0
JAIN BOOKS STORE	350.00	156	150.0	1.75	4	79%	0	0	0
JBCPD	485.00	32,618	285.0	2.425	4.5	93%	1	0	0
Sterling Book Centre	485.00	207	285.0	2.425	4.5	93%	0	0	0
Cloudtail India	509.00	1,299,239	309.0	2.545	4.5	92%	1	1	0
MK BOOKS INDIA	637.00	2,247	437.0	3.185	2.5	34%	0	0	0
Mittal Books India	687.00	15,728	487.0	3.435	4.5	95%	1	0	0
uRead-Store	700.00	25,138	500.0	3.5	4.5	92%	1	0	0
Inetrade India	635.84	3,253	435.84	3.1792	4	75%	0	0	0
Comma365	717.00	2,242	517.0	3.585	4.5	95%	0	0	0
BOOK CENTRE	674.00	862	474.0	3.37	4	81%	0	0	0
Sunrise Book store	658.00	1,358	458.0	3.29	3.5	61%	0	0	0
O_Store	636.65	593	436.65	3.1832	4.5	87%	0	0	0
Kushii Radiance Bookshop	675.00	63	475.0	3.375	4.5	84%	0	0	0
MANJU INTERNATIONAL	749.00	86	549.0	3.745	4	79%	0	0	0
Booksmandi	712.00	2,531	512.0	3.56	4.5	89%	0	0	0
The Grand_Store	749.00	10	549.0	3.745	3	50%	0	0	0
Books-a-zillion	749.00	89	549.0	3.745	4	82%	0	0	0
ALL INDIA BOOK STORE	786.00	9	586.0	3.93	3.5	67%	0	0	0
Sunrise Book store	658.00	1,358	458.0	3.29	3.5	61%	0	0	0
Books-a-zillion	749.00	89	549.0	3.745	4	82%	0	0	0
Ebookstore	997.00	522	797.0	4.985	4.5	85%	0	0	0
Book eHub	1060.00	32	860.0	5.3	4	72%	0	0	0
Speedy_Books	1065.00	490	865.0	5.325	4.5	81%	0	0	0
ASIAN TREASURES	1074.00	18	874.0	5.37	4.5	94%	0	0	0
SAI BOOKS	973.00	181	773.0	4.865	3	46%	0	0	0
Payal Books	3333.00	657	3133.0	16.665	3	51%	0	0	0
