Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	234.00	25,138	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	234.00	17,787	0.0	1.0	4.5	95%	1	0	0
ReadAhead	269.00	213	35.0	1.1496	4	79%	0	0	0
Bookflow	269.10	3,100	35.1	1.15	3.5	68%	0	0	0
Goodread Bookstore	299.00	579	65.0	1.2778	5	97%	1	0	0
Crossword Bookstores Ltd	239.00	2,475	5.0	1.0214	4	74%	0	0	0
Sunrise Book store	250.00	1,358	16.0	1.0684	3.5	61%	0	0	0
Books-a-zillion	269.10	89	35.1	1.15	4	82%	0	0	0
A to Z Book House	299.00	1,275	65.0	1.2778	3	46%	0	0	0
Bookflow	269.10	3,100	35.1	1.15	3.5	68%	0	0	0
Sunrise Book store	804.00	1,358	570.0	3.4359	3.5	61%	0	0	0
Sunrise Book store	743.00	1,358	509.0	3.1752	3.5	61%	0	0	0
Sunrise Book store	779.00	1,358	545.0	3.3291	3.5	61%	0	0	0
