Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Speedy_Books	6092.00	489	0.0	1.0	4.5	80%	0	0	0
Premiere Sales	6097.00	54	5.0	1.0008	4.5	79%	1	0	1
Outlaw Books	6099.00	14	7.0	1.0011	4.5	100%	1	0	0
#BOOKSMANIA	6200.00	4	108.0	1.0177	4	75%	1	0	0
Book eHub	7172.00	32	1080.0	1.1773	4	74%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	7200.00	218	1108.0	1.1819	5	97%	0	0	0
Sunrise Book store	7186.00	1,356	1094.0	1.1796	3.5	61%	0	0	0
BooksRaja	7448.00	171	1356.0	1.2226	4.5	85%	0	0	0
Amazing_Buy	7471.00	17,781	1379.0	1.2264	4.5	95%	1	0	0
Cloudtail India	7478.00	1,299,155	1386.0	1.2275	4.5	92%	1	1	0
Ebookstore	7576.00	522	1484.0	1.2436	4.5	85%	0	0	0
ASIAN TREASURES	7577.00	18	1485.0	1.2438	4.5	94%	0	0	0
Books-a-zillion	7979.38	89	1887.38	1.3098	4	82%	0	0	0
B2A UK	9941.00	6,928	3849.0	1.6318	4.5	83%	0	0	0
Bookswagon	11663.00	6,375	5571.0	1.9145	4	70%	0	0	0
Universal Books House	11999.00	1	5907.0	1.9696	5	100%	0	0	0
Sunrise Book store	12027.00	1,356	5935.0	1.9742	3.5	61%	0	0	0
Bookswagon	12647.00	6,375	6555.0	2.076	4	70%	0	0	0
SmartGlobal	13359.00	212	7267.0	2.1929	3	50%	0	0	0
Fast Media 2	13442.15	6,005	7350.15	2.2065	4	72%	0	0	0
Sunrise Book store	12430.00	1,356	6338.0	2.0404	3.5	61%	0	0	0
