Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	789.00	25,127	20.0	1.026	4.5	92%	1	0	1
ReadMee	788.00	8	19.0	1.0247	2.5	38%	0	0	0
World500	838.00	3,248	69.0	1.0897	4	76%	0	0	0
Amazing_Buy	839.00	17,781	70.0	1.091	4.5	95%	1	0	0
Payal Books	769.00	657	0.0	1.0	3	51%	0	0	0
mansion books	790.00	86	21.0	1.0273	4.5	84%	0	0	0
Sri Ganesha Books	900.00	382	131.0	1.1704	4	82%	0	0	0
FOUNTAINHEAD	900.00	98	131.0	1.1704	4.5	91%	0	0	0
A Mind's Bookstore	912.00	1,409	143.0	1.186	4.5	89%	0	0	0
Book,stage	1000.00		231.0	1.3004			0	0	0
BOOKFACTRY	1000.00	1	231.0	1.3004	5	100%	0	0	0
BooksStation	1000.00		231.0	1.3004			0	0	0
R-our Book	937.00	1,304	168.0	1.2185	4	78%	0	0	0
Randomindia	963.00	9	194.0	1.2523	3.5	67%	0	0	0
Book Selection Centre	925.00	136	156.0	1.2029	4.5	96%	0	0	0
RSONS	974.00	481	205.0	1.2666	4.5	84%	0	0	0
Buy Amazing Books	1050.00	3,536	281.0	1.3654	3	51%	0	0	0
BooksRaja	983.00	171	214.0	1.2783	4.5	85%	0	0	0
MK BOOKS INDIA	1063.00	2,245	294.0	1.3823	2.5	34%	0	0	0
Inetrade India	989.20	3,249	220.2	1.2863	4	75%	0	0	0
SBM Enterprises	975.00	48	206.0	1.2679	4	75%	0	0	0
Skycart	1000.00	479	231.0	1.3004	4.5	90%	0	0	0
Booknow	975.00	898	206.0	1.2679	4	80%	0	0	0
Bookflow	1087.50	3,100	318.5	1.4142	3.5	67%	0	0	0
fairdealenterprise	962.50	41	193.5	1.2516	2.5	34%	0	0	0
Winmaarc	1117.00	118	348.0	1.4525	3.5	68%	0	0	0
ABRB	1120.00	60	351.0	1.4564	4	82%	0	0	0
Sunrise Book store	924.00	1,356	155.0	1.2016	3.5	61%	0	0	0
ReadAhead	1124.90	213	355.9	1.4628	4	79%	0	0	0
Amazing BookS	1000.00	106	231.0	1.3004	3	54%	0	0	0
Suryan Books	1063.00	39	294.0	1.3823	4.5	95%	0	0	0
Resource book store	1063.00	1	294.0	1.3823	5	100%	0	0	0
W S Retaill	1154.00	34	385.0	1.5007	3.5	69%	0	0	0
S B T books	1154.00	113	385.0	1.5007	4.5	88%	0	0	0
BSK Book	1160.00	159	391.0	1.5085	3.5	60%	0	0	0
HERITAGE PUBLISHERS	1175.00	783	406.0	1.528	4.5	94%	0	0	0
ScribbleGraffito	1025.00	29	256.0	1.3329	4.5	91%	0	0	0
Book store01	1150.00	11	381.0	1.4954	3	45%	0	0	0
Abhinav Books Store	1100.00	60	331.0	1.4304	3	54%	0	0	0
Shreeganesh16	1120.00	27	351.0	1.4564	4.5	83%	0	0	0
NS DISTRIBUTOR	1165.00	7	396.0	1.515	4	86%	0	0	0
Books-a-zillion	1125.00	89	356.0	1.4629	4	82%	0	0	0
BookInc	1163.00	17	394.0	1.5124	4.5	94%	0	0	0
Goodread Bookstore	1250.00	579	481.0	1.6255	5	97%	1	0	0
Santusti Enterprises	1250.00	26	481.0	1.6255	4	81%	0	0	0
killer,sbooks	1250.00	18	481.0	1.6255	5	100%	0	0	0
Special Library	1190.00	57	421.0	1.5475	4	74%	0	0	0
BOOKKR	1250.00	5	481.0	1.6255	3.5	60%	0	0	0
Ambe Books	1180.32	2	411.32	1.5349	3	50%	0	0	0
Ginni Books	1180.42	9	411.42	1.535	4.5	89%	0	0	0
Winmaarc	1117.00	118	348.0	1.4525	3.5	68%	0	0	0
Bookflow	1125.00	3,100	356.0	1.4629	3.5	67%	0	0	0
ReadAhead	1125.00	213	356.0	1.4629	4	79%	0	0	0
A to Z Book House	1250.00	1,275	481.0	1.6255	3	46%	0	0	0
SN Square	1375.00	59	606.0	1.788	4	75%	0	0	0
SAI BOOKS	1237.00	181	468.0	1.6086	3	46%	0	0	0
INFINITE BOOKS	1595.49	282	826.49	2.0748	5	99%	0	0	0
Bookswagon	1969.00	6,375	1200.0	2.5605	4	70%	0	0	0
B2A UK	2364.00	6,928	1595.0	3.0741	4.5	83%	0	0	0
Fast Media 2	2375.42	6,005	1606.42	3.089	4	72%	0	0	0
Bookflow	1125.00	3,100	356.0	1.4629	3.5	67%	0	0	0
ScribbleGraffito	1037.50	29	268.5	1.3492	4.5	91%	0	0	0
Abhinav Books Store	1125.00	60	356.0	1.4629	3	54%	0	0	0
fairdealenterprise	1250.00	41	481.0	1.6255	2.5	34%	0	0	0
Sunrise Book store	1878.00	1,356	1109.0	2.4421	3.5	61%	0	0	0
Bookswagon	2085.00	6,375	1316.0	2.7113	4	70%	0	0	0
Sunrise Book store	1988.00	1,356	1219.0	2.5852	3.5	61%	0	0	0
Sunrise Book store	2385.00	1,356	1616.0	3.1014	3.5	61%	0	0	0
