Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SRBInternational	569.00	38	0.0	1.0	4.5	92%	0	0	1
Bookswagon	940.00	6,390	371.0	1.652	4	70%	0	0	0
Sunrise Book store	935.00	1,360	366.0	1.6432	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1230.00	14,542	661.0	2.1617	4.5	94%	0	0	0
B2A UK	1260.00	6,928	691.0	2.2144	4.5	83%	0	0	0
Bookswagon	1223.00	6,390	654.0	2.1494	4	70%	0	0	0
Sunrise Book store	1179.00	1,360	610.0	2.0721	3.5	61%	0	0	0
SmartGlobal	1466.00	214	897.0	2.5764	3	50%	0	0	0
D R	1768.00	12,168	1199.0	3.1072	4	82%	0	0	0
IndieCulture	2973.99		2404.99	5.2267			0	0	0
Sunrise Book store	1381.00	1,360	812.0	2.4271	3.5	61%	0	0	0
