Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	419.00	25,138	27.11	1.0692	4.5	92%	1	0	1
Read factor	419.00	1,528	27.11	1.0692	3.5	67%	0	0	0
PKS RETAIL	419.00	4	27.11	1.0692	5	100%	0	0	0
Inetrade India	391.89	3,254	0.0	1.0	4	75%	0	0	0
BOOKS BOOKS INDIA	400.00	56	8.11	1.0207	3.5	55%	0	0	0
MK BOOKS INDIA	509.00	2,247	117.11	1.2988	2.5	34%	0	0	0
AskTech Books	451.00	2	59.11	1.1508	2.5	50%	0	0	0
A Mind's Bookstore	437.00	1,409	45.11	1.1151	4.5	89%	0	0	0
O_Store	449.25	593	57.36	1.1464	4.5	87%	0	0	0
Suryan Books	479.00	39	87.11	1.2223	4.5	95%	0	0	0
HERITAGE PUBLISHERS	569.00	783	177.11	1.4519	4.5	94%	0	0	0
Skycart	500.00	479	108.11	1.2759	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	105.28	1.2686	4.5	91%	0	0	0
killer,sbooks	599.00	18	207.11	1.5285	5	100%	0	0	0
Ginni Books	619.55	9	227.66	1.5809	4.5	89%	0	0	0
Ambe Books	619.55	2	227.66	1.5809	3	50%	0	0	0
Bookswagon	889.00	6,382	497.11	2.2685	4	70%	0	0	0
Sunrise Book store	884.00	1,358	492.11	2.2557	3.5	61%	0	0	0
Bookswagon	1119.00	6,382	727.11	2.8554	4	70%	0	0	0
Fast Media 2	1410.41	6,005	1018.52	3.599	4	72%	0	0	0
Sunrise Book store	977.00	1,358	585.11	2.493	3.5	61%	0	0	0
Bookswagon	1216.00	6,382	824.11	3.1029	4	70%	0	0	0
Sunrise Book store	1298.00	1,358	906.11	3.3122	3.5	61%	0	0	0
Sunrise Book store	1190.00	1,358	798.11	3.0366	3.5	61%	0	0	0
Bookswagon	1424.00	6,382	1032.11	3.6337	4	70%	0	0	0
Sunrise Book store	1424.00	1,358	1032.11	3.6337	3.5	61%	0	0	0
