Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Rachna Associate	699.00		0.0	1.0			0	0	0
Inetrade India	819.91	3,256	120.91	1.173	4	75%	0	0	0
Books Mela	800.00	65	101.0	1.1445	4.5	80%	0	0	1
Bookswagon	1164.00	6,387	465.0	1.6652	4	70%	0	0	0
Bookswagon	1287.00	6,387	588.0	1.8412	4	70%	0	0	0
Bookswagon	1305.00	6,387	606.0	1.867	4	70%	0	0	0
Sunrise Book store	1159.00	1,359	460.0	1.6581	3.5	61%	0	0	0
Sunrise Book store	1201.00	1,359	502.0	1.7182	3.5	61%	0	0	0
Sunrise Book store	1226.00	1,359	527.0	1.7539	3.5	61%	0	0	0
Fast Media 2	1732.64	6,006	1033.64	2.4787	4	72%	0	0	0
Bookswagon	1305.00	6,387	606.0	1.867	4	70%	0	0	0
Sunrise Book store	1637.00	1,359	938.0	2.3419	3.5	61%	0	0	0
