Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	740.00	1,299,156	43.0	1.0617	4.5	92%	1	1	1
uRead-Store	740.00	25,127	43.0	1.0617	4.5	92%	1	0	0
Amazing_Buy	741.00	17,781	44.0	1.0631	4.5	95%	1	0	0
Infinity Books- Fast Delivery	825.00	171	128.0	1.1836	3.5	66%	0	0	0
Inetrade India	761.31	3,249	64.31	1.0923	4	75%	0	0	0
Bookswagon	697.00	6,375	0.0	1.0	4	70%	0	0	0
AskTech Books	753.00	2	56.0	1.0803	2.5	50%	0	0	0
Book Selection Centre	749.00	136	52.0	1.0746	4.5	96%	0	0	0
A Mind's Bookstore	729.00	1,409	32.0	1.0459	4.5	89%	0	0	0
Goodread Bookstore	729.00	579	32.0	1.0459	5	97%	0	0	0
SBM Enterprises	759.24	48	62.24	1.0893	4	75%	0	0	0
The Bookhive	799.20	43	102.2	1.1466	4	80%	0	0	0
Comma365	851.00	2,242	154.0	1.2209	4.5	95%	0	0	0
HERITAGE PUBLISHERS	949.00	783	252.0	1.3615	4.5	94%	0	0	0
Booksmandi	800.00	2,530	103.0	1.1478	4.5	89%	0	0	0
MK BOOKS INDIA	999.00	2,245	302.0	1.4333	2.5	34%	0	0	0
Vaishno Books Store	919.08	7	222.08	1.3186	4.5	86%	0	0	0
Browsers' Lounge	945.00	122	248.0	1.3558	4.5	96%	0	0	0
A to Z Book House	999.00	1,275	302.0	1.4333	3	46%	0	0	0
Sunrise Book store	1686.00	1,356	989.0	2.4189	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1534.00	14,537	837.0	2.2009	4.5	94%	0	0	0
Peacockbooks	1622.00	2,800	925.0	2.3271	4.5	92%	0	0	0
Bookswagon	1805.00	6,375	1108.0	2.5897	4	70%	0	0	0
Atlantic Publishers and Distributors	1815.00	14,537	1118.0	2.604	4.5	94%	0	0	0
Bookswagon	1818.00	6,375	1121.0	2.6083	4	70%	0	0	0
Sunrise Book store	1654.00	1,356	957.0	2.373	3.5	61%	0	0	0
Sunrise Book store	1679.00	1,356	982.0	2.4089	3.5	61%	0	0	0
B2A UK	2153.00	6,928	1456.0	3.089	4.5	83%	0	0	0
INFINITE BOOKS	2596.09	282	1899.09	3.7247	5	99%	0	0	0
etohfa	4550.00	23	3853.0	6.528	5	100%	0	0	0
Bookswagon	1851.00	6,375	1154.0	2.6557	4	70%	0	0	0
Bookswagon	1853.00	6,375	1156.0	2.6585	4	70%	0	0	0
Sunrise Book store	1690.00	1,356	993.0	2.4247	3.5	61%	0	0	0
Bookswagon	1853.00	6,375	1156.0	2.6585	4	70%	0	0	0
Sunrise Book store	1723.00	1,356	1026.0	2.472	3.5	61%	0	0	0
