Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
patel books	199.00	67	0.0	1.0	3.5	63%	0	0	0
Read factor	461.00	1,517	262.0	2.3166	3.5	67%	0	0	0
World500	468.00	3,248	269.0	2.3518	4	76%	0	0	0
uRead-Store	484.00	25,130	285.0	2.4322	4.5	92%	1	0	1
Amazing_Buy	484.00	17,783	285.0	2.4322	4.5	95%	1	0	0
Inetrade India	477.87	3,250	278.87	2.4014	4	75%	0	0	0
MK BOOKS INDIA	594.00	2,246	395.0	2.9849	2.5	34%	0	0	0
ReadAhead	629.00	213	430.0	3.1608	4	79%	0	0	0
Bookflow	629.10	3,100	430.1	3.1613	3.5	67%	0	0	0
The Bookhive	559.20	43	360.2	2.8101	4	80%	0	0	0
BW ENTERPRISES	545.00	44	346.0	2.7387	4	79%	0	0	0
ScribbleGraffito	580.17	29	381.17	2.9154	4.5	91%	0	0	0
HERITAGE PUBLISHERS	664.00	783	465.0	3.3367	4.5	94%	0	0	0
Santusti Enterprises	699.00	26	500.0	3.5126	4	81%	0	0	0
Browsers' Lounge	666.00	122	467.0	3.3467	4.5	96%	0	0	0
Buy Amazing Books	749.00	3,536	550.0	3.7638	3	51%	0	0	0
DARPAN	699.00	33	500.0	3.5126	4.5	85%	0	0	0
A to Z Book House	699.00	1,275	500.0	3.5126	3	46%	0	0	0
Booksmandi	699.00	2,530	500.0	3.5126	4.5	89%	0	0	0
ROSHAN COLLECTION	778.92		579.92	3.9142			0	0	0
Bookflow	629.10	3,100	430.1	3.1613	3.5	67%	0	0	0
SAI BOOKS	699.00	181	500.0	3.5126	3	46%	0	0	0
Bookswagon	1247.00	6,375	1048.0	6.2663	4	70%	0	0	0
Sunrise Book store	1277.00	1,356	1078.0	6.4171	3.5	61%	0	0	0
