Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	395.00	1,528	25.0	1.0676	3.5	67%	0	0	0
Amazing_Buy	398.00	17,787	28.0	1.0757	4.5	95%	1	0	1
uRead-Store	398.00	25,138	28.0	1.0757	4.5	92%	1	0	0
World500	401.00	3,268	31.0	1.0838	4	76%	0	0	0
VEKBook	449.00		79.0	1.2135			0	0	0
somsebooks	449.00		79.0	1.2135			0	0	0
Adimage	370.00	66	0.0	1.0	4.5	91%	0	0	0
MK BOOKS INDIA	509.00	2,247	139.0	1.3757	2.5	34%	0	0	0
FOUNTAINHEAD	431.00	98	61.0	1.1649	4.5	91%	0	0	0
Sri Ganesha Books	431.00	382	61.0	1.1649	4	82%	0	0	0
A Mind's Bookstore	437.00	1,409	67.0	1.1811	4.5	89%	0	0	0
O_Store	437.27	593	67.27	1.1818	4.5	87%	0	0	0
Bookflow	521.13	3,100	151.13	1.4085	3.5	68%	0	0	0
Inetrade India	456.07	3,253	86.07	1.2326	4	75%	0	0	0
SBM Enterprises	443.26	48	73.26	1.198	4	75%	0	0	0
Comma365	505.00	2,242	135.0	1.3649	4.5	95%	0	0	0
Royal500	546.00	882	176.0	1.4757	4.5	92%	0	0	0
The Bookhive	479.20	43	109.2	1.2951	4	80%	0	0	0
BooksRaja	457.00	171	87.0	1.2351	4.5	85%	0	0	0
BW ENTERPRISES	467.00	44	97.0	1.2622	4	79%	0	0	0
Booknow	467.00	898	97.0	1.2622	4	80%	0	0	0
Skycart	500.00	479	130.0	1.3514	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	127.17	1.3437	4.5	91%	0	0	0
Sunrise Book store	458.00	1,358	88.0	1.2378	3.5	61%	0	0	0
Booksmandi	480.00	2,531	110.0	1.2973	4.5	89%	0	0	0
BSK Book	564.00	160	194.0	1.5243	3.5	61%	0	0	0
fairdealenterprise	461.23	44	91.23	1.2466	2	27%	0	0	0
S B T books	553.00	113	183.0	1.4946	4.5	88%	0	0	0
W S Retaill	553.00	34	183.0	1.4946	3.5	68%	0	0	0
Book store01	564.00	14	194.0	1.5243	3.5	57%	0	0	0
Buy Amazing Books	599.00	3,554	229.0	1.6189	3	51%	0	0	0
CrossWord Books	551.00	116	181.0	1.4892	5	95%	0	0	0
Shreeganesh16	531.00	27	161.0	1.4351	4.5	83%	0	0	0
Amazing BookS	479.00	106	109.0	1.2946	3	54%	0	0	0
Okhla Book Distributor	475.00	59	105.0	1.2838	4.5	95%	0	0	0
BookInc	558.00	17	188.0	1.5081	4.5	94%	0	0	0
BOOKKR	599.00	5	229.0	1.6189	3.5	60%	0	0	0
Books-a-zillion	539.10	89	169.1	1.457	4	82%	0	0	0
Kushii Radiance Bookshop	570.00	63	200.0	1.5405	4.5	84%	0	0	0
A to Z Book House	599.00	1,275	229.0	1.6189	3	46%	0	0	0
Bookflow	539.10	3,100	169.1	1.457	3.5	68%	0	0	0
SN Square	659.00	59	289.0	1.7811	4	75%	0	0	0
SAI BOOKS	593.00	181	223.0	1.6027	3	46%	0	0	0
