Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	702.00	1,299,156	2.0	1.0029	4.5	92%	1	1	1
Commercial House	700.00	4	0.0	1.0	5	100%	0	0	0
All India Book House	839.00	2,957	139.0	1.1986	4.5	93%	1	0	0
Mittal Books India	848.00	15,728	148.0	1.2114	4.5	95%	1	0	0
ReaderBooks	781.00	441	81.0	1.1157	4	72%	0	0	0
uRead-Store	868.00	25,127	168.0	1.24	4.5	92%	1	0	0
BetterDeals	880.36	12	180.36	1.2577	5	100%	0	0	0
Inetrade India	832.06	3,249	132.06	1.1887	4	75%	0	0	0
Sunrise Book store	791.00	1,356	91.0	1.13	3.5	61%	0	0	0
Rama BOOKS	797.16	6	97.16	1.1388	3.5	67%	0	0	0
BooksRaja	871.00	171	171.0	1.2443	4.5	85%	0	0	0
Kushii Radiance Bookshop	855.00	63	155.0	1.2214	4.5	84%	0	0	0
Bookswagon	850.00	6,375	150.0	1.2143	4	70%	0	0	0
V5MARK	860.00	8	160.0	1.2286	4	75%	0	0	0
MANJU INTERNATIONAL	949.00	86	249.0	1.3557	4	79%	0	0	0
BOOK CENTRE	959.00	862	259.0	1.37	4	81%	0	0	0
Books-a-zillion	949.00	89	249.0	1.3557	4	82%	0	0	0
ALL INDIA BOOK STORE	999.00	9	299.0	1.4271	3.5	67%	0	0	0
Booksmandi	949.00	2,530	249.0	1.3557	4.5	89%	0	0	0
SAI BOOKS	939.00	181	239.0	1.3414	3	46%	0	0	0
Sunrise Book store	807.00	1,356	107.0	1.1529	3.5	61%	0	0	0
BooksRaja	871.00	171	171.0	1.2443	4.5	85%	0	0	0
Books-a-zillion	949.00	89	249.0	1.3557	4	82%	0	0	0
SAI BOOKS	939.00	181	239.0	1.3414	3	46%	0	0	0
Ebookstore	1174.00	522	474.0	1.6771	4.5	85%	0	0	0
ASIAN TREASURES	1250.00	18	550.0	1.7857	4.5	94%	0	0	0
Speedy_Books	1457.00	489	757.0	2.0814	4.5	80%	0	0	0
