Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
sri book house	2466.00	227	0.0	1.0	4.5	93%	0	0	1
Cloudtail India	2650.00	1,299,173	184.0	1.0746	4.5	92%	1	1	0
Atlantic Publishers and Distributors	2993.00	14,537	527.0	1.2137	4.5	94%	0	0	0
Peacockbooks	2991.00	2,801	525.0	1.2129	4.5	92%	0	0	0
INFINITE BOOKS	3045.25	284	579.25	1.2349	5	99%	0	0	0
Bookswagon	3314.00	6,377	848.0	1.3439	4	70%	0	0	0
Fast Media 2	3370.81	6,005	904.81	1.3669	4	72%	0	0	0
Sunrise Book store	3412.00	1,356	946.0	1.3836	3.5	61%	0	0	0
D R	3966.00	12,168	1500.0	1.6083	4	82%	0	0	0
etohfa	4556.00	23	2090.0	1.8475	5	100%	0	0	0
Atlantic Publishers and Distributors	2940.00	14,537	474.0	1.1922	4.5	94%	0	0	0
