Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BooksNinetyNine	218.00	45	0.0	1.0	5	97%	0	0	1
uRead-Store	302.00	25,156	84.0	1.3853	4.5	92%	1	0	0
Read factor	329.00	1,544	111.0	1.5092	3.5	67%	0	0	0
World500	339.00	3,319	121.0	1.555	4	76%	0	0	0
PKS RETAIL	352.00	4	134.0	1.6147	5	100%	0	0	0
Amazing_Buy	358.00	17,790	140.0	1.6422	4.5	95%	1	0	0
Inetrade India	326.48	3,257	108.48	1.4976	4	75%	0	0	0
MK BOOKS INDIA	424.00	2,249	206.0	1.945	2.5	34%	0	0	0
AskTech Books	380.00	2	162.0	1.7431	2.5	50%	0	0	0
Mumbai gift corner	443.00	728	225.0	2.0321	4.5	90%	0	0	0
MONOBO BOOKS	364.00	117	146.0	1.6697	4.5	86%	0	0	0
ReadAhead	449.00	213	231.0	2.0596	4	79%	0	0	0
Bookflow	449.10	3,100	231.1	2.0601	3.5	68%	0	0	0
Comma365	415.00	2,242	197.0	1.9037	4.5	95%	0	0	0
O_Store	374.25	593	156.25	1.7167	4.5	87%	0	0	0
Sunrise Book store	389.00	1,360	171.0	1.7844	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	256.0	2.1743	4.5	94%	0	0	0
The Bookhive	399.20	43	181.2	1.8312	4	80%	0	0	0
BW ENTERPRISES	399.00	44	181.0	1.8303	4	79%	0	0	0
Buy Amazing Books	499.00	3,570	281.0	2.289	3	52%	0	0	0
Royal500	499.00	888	281.0	2.289	4.5	92%	0	0	0
Santusti Enterprises	499.00	26	281.0	2.289	4	81%	0	0	0
Booksmandi	400.00	2,531	182.0	1.8349	4.5	89%	0	0	0
CrossWord Books	459.00	116	241.0	2.1055	5	95%	0	0	0
fairdealenterprise	374.25	45	156.25	1.7167	2	25%	0	0	0
S B T books	462.00	113	244.0	2.1193	4.5	88%	0	0	0
W S Retaill	461.00	34	243.0	2.1147	3.5	68%	0	0	0
Book store01	489.00	14	271.0	2.2431	3.5	57%	0	0	0
BSK Book	499.00	160	281.0	2.289	3.5	60%	0	0	0
BookInc	450.00	17	232.0	2.0642	4.5	94%	0	0	0
Bookflow	449.10	3,100	231.1	2.0601	3.5	68%	0	0	0
BOOKKR	499.00	5	281.0	2.289	3.5	60%	0	0	0
READERS CHOICE BOOKS	449.00	100	231.0	2.0596	4	76%	0	0	0
DARPAN	499.00	33	281.0	2.289	4.5	85%	0	0	0
Browsers' Lounge	477.00	122	259.0	2.1881	4.5	96%	0	0	0
Books-a-zillion	449.10	89	231.1	2.0601	4	82%	0	0	0
A to Z Book House	499.00	1,276	281.0	2.289	3	44%	0	0	0
ROSHAN COLLECTION	562.92		344.92	2.5822			0	0	0
SAI BOOKS	494.00	181	276.0	2.2661	3	46%	0	0	0
Bookswagon	786.00	6,389	568.0	3.6055	4	70%	0	0	0
Bookflow	449.10	3,100	231.1	2.0601	3.5	68%	0	0	0
BSK Book	499.00	160	281.0	2.289	3.5	60%	0	0	0
Sunrise Book store	809.00	1,360	591.0	3.711	3.5	61%	0	0	0
Sunrise Book store	783.00	1,360	565.0	3.5917	3.5	61%	0	0	0
