Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	428.00	17,786	80.0	1.2299	4.5	95%	1	0	1
uRead-Store	428.00	25,134	80.0	1.2299	4.5	92%	1	0	0
aspire india	348.00	331	0.0	1.0	4	73%	0	0	0
ReadAhead	449.00	213	101.0	1.2902	4	79%	0	0	0
Goodread Bookstore	459.00	579	111.0	1.319	5	97%	1	0	0
Bookflow	539.10	3,100	191.1	1.5491	3.5	67%	0	0	0
HERITAGE PUBLISHERS	569.00	783	221.0	1.6351	4.5	94%	0	0	0
Skycart	500.00	479	152.0	1.4368	4.5	90%	0	0	0
Books-a-zillion	539.10	89	191.1	1.5491	4	82%	0	0	0
A to Z Book House	599.00	1,275	251.0	1.7213	3	46%	0	0	0
aspire india	348.00	331	0.0	1.0	4	73%	0	0	0
ReadAhead	539.00	213	191.0	1.5489	4	79%	0	0	0
Bookflow	539.10	3,100	191.1	1.5491	3.5	67%	0	0	0
