Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BooksNinetyNine	269.00	45	0.0	1.0	5	97%	0	0	0
ABSSV BOOKS WORLD	406.89	25	137.89	1.5126	4	72%	0	0	0
BooksNinetyNine	371.00	45	102.0	1.3792	5	97%	0	0	0
Rk & company	339.00	36	70.0	1.2602	3.5	65%	0	0	0
PUSTAKALAY	420.00	20	151.0	1.5613	4.5	85%	1	0	1
Sneha and company	449.00		180.0	1.6691			0	0	0
World500	535.00	3,268	266.0	1.9888	4	76%	0	0	0
uRead-Store	551.00	25,135	282.0	2.0483	4.5	92%	1	0	0
Amazing_Buy	585.00	17,787	316.0	2.1747	4.5	95%	1	0	0
Pillbooks	599.00		330.0	2.2268			0	0	0
book paradise store	598.00	1	329.0	2.223	1	0%	0	0	0
Mumbai gift corner	669.00	718	400.0	2.487	4.5	89%	0	0	0
Goodread Bookstore	719.00	579	450.0	2.6729	5	97%	1	0	0
BSK Book	749.00	159	480.0	2.7844	3.5	60%	0	0	0
Book store01	744.00	11	475.0	2.7658	3	45%	0	0	0
Buy Amazing Books	799.00	3,554	530.0	2.9703	3	51%	0	0	0
MK BOOKS INDIA	799.00	2,247	530.0	2.9703	2.5	34%	0	0	0
BOOKKR	799.00	5	530.0	2.9703	3.5	60%	0	0	0
Suraj Trading - Express Delivery	799.00	48	530.0	2.9703	3	53%	0	0	0
S B T books	737.00	113	468.0	2.7398	4.5	88%	0	0	0
W S Retaill	737.00	34	468.0	2.7398	3.5	69%	0	0	0
Sunrise Book store	1535.00	1,358	1266.0	5.7063	3.5	61%	0	0	0
INFINITE BOOKS	1827.00	286	1558.0	6.7918	5	99%	0	0	0
