Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	401.00	1,299,233	41.16	1.1144	4.5	92%	1	1	1
R-our Book	374.00	1,304	14.16	1.0394	4	78%	0	0	0
Inetrade India	359.84	3,253	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	468.00	2,247	108.16	1.3006	2.5	34%	0	0	0
Bookflow	478.50	3,100	118.66	1.3298	3.5	67%	0	0	0
RSONS	406.00	481	46.16	1.1283	4.5	84%	0	0	0
SRBOOKWORLD	489.00	404	129.16	1.3589	4.5	93%	0	0	0
Abhinav Books Store	449.10	60	89.26	1.2481	3	54%	0	0	0
BooksRaja	421.00	171	61.16	1.17	4.5	85%	0	0	0
The Grand_Store	490.00	10	130.16	1.3617	3	50%	0	0	0
Bookflow	478.50	3,100	118.66	1.3298	3.5	67%	0	0	0
ScribbleGraffito	451.00	29	91.16	1.2533	4.5	91%	0	0	0
Wish Your Book	462.00		102.16	1.2839			0	0	0
Abhinav Books Store	484.00	60	124.16	1.345	3	54%	0	0	0
Books-a-zillion	495.00	89	135.16	1.3756	4	82%	0	0	0
Sunrise Book store	760.00	1,358	400.16	2.112	3.5	61%	0	0	0
Sunrise Book store	979.00	1,358	619.16	2.7207	3.5	61%	0	0	0
