Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	307.70	3,255	0.0	1.0	4	75%	0	0	0
uRead-Store	382.80	25,151	75.1	1.2441	4.5	92%	1	0	1
Trans Infopreneur Inc	383.10	218	75.4	1.245	4.5	94%	1	0	0
ROYAL BOOKS	385.70	25	78.0	1.2535	4.5	86%	0	0	0
Bookflow	391.50	3,100	83.8	1.2723	3.5	68%	0	0	0
MK BOOKS INDIA	450.00	2,249	142.3	1.4625	2.5	34%	0	0	0
ScribbleGraffito	373.50	29	65.8	1.2138	4.5	91%	0	0	0
dealstar	469.00	6,601	161.3	1.5242	4.5	85%	0	0	0
Atlantic Publishers and Distributors	554.00	14,540	246.3	1.8005	4.5	94%	0	0	0
Peacockbooks	609.00	2,801	301.3	1.9792	4.5	92%	0	0	0
Trans Infopreneur Inc	384.00	218	76.3	1.248	4.5	94%	0	0	0
Bookswagon	669.00	6,387	361.3	2.1742	4	70%	0	0	0
Sunrise Book store	698.00	1,359	390.3	2.2684	3.5	61%	0	0	0
Sunrise Book store	631.00	1,359	323.3	2.0507	3.5	61%	0	0	0
Sunrise Book store	662.00	1,359	354.3	2.1514	3.5	61%	0	0	0
B2A UK	1050.00	6,928	742.3	3.4124	4.5	83%	0	0	0
