Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	349.00	3,554	0.0	1.0	3	51%	0	0	0
Amazing_Buy	379.00	17,787	30.0	1.086	4.5	95%	1	0	1
uRead-Store	379.00	25,135	30.0	1.086	4.5	92%	1	0	0
Best Price_	380.00	224	31.0	1.0888	4	82%	0	0	0
MK BOOKS INDIA	424.00	2,247	75.0	1.2149	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	10.0	1.0287	4	82%	0	0	0
FOUNTAINHEAD	359.00	98	10.0	1.0287	4.5	91%	0	0	0
A Mind's Bookstore	364.00	1,409	15.0	1.043	4.5	89%	0	0	0
Inetrade India	370.08	3,253	21.08	1.0604	4	75%	0	0	0
ReadAhead	449.00	213	100.0	1.2865	4	79%	0	0	0
Bookflow	449.10	3,100	100.1	1.2868	3.5	67%	0	0	0
O_Store	374.25	593	25.25	1.0723	4.5	87%	0	0	0
Goodread Bookstore	459.00	579	110.0	1.3152	5	97%	1	0	0
SBM Enterprises	369.26	48	20.26	1.0581	4	75%	0	0	0
Book Selection Centre	380.00	136	31.0	1.0888	4.5	96%	0	0	0
HERITAGE PUBLISHERS	474.00	783	125.0	1.3582	4.5	94%	0	0	0
Browsers' Lounge	399.20	122	50.2	1.1438	4.5	96%	0	0	0
The Bookhive	399.20	43	50.2	1.1438	4	80%	0	0	0
Payal Books	379.00	657	30.0	1.086	3	51%	0	0	0
Skycart	409.00	479	60.0	1.1719	4.5	90%	0	0	0
Book store01	459.00	11	110.0	1.3152	3	45%	0	0	0
BW ENTERPRISES	399.00	44	50.0	1.1433	4	79%	0	0	0
Booknow	389.00	898	40.0	1.1146	4	80%	0	0	0
ScribbleGraffito	414.17	29	65.17	1.1867	4.5	91%	0	0	0
Santusti Enterprises	499.00	26	150.0	1.4298	4	81%	0	0	0
Booksmandi	400.00	2,531	51.0	1.1461	4.5	89%	0	0	0
Comma365	466.00	2,242	117.0	1.3352	4.5	95%	0	0	0
CrossWord Books	459.00	116	110.0	1.3152	5	95%	0	0	0
S B T books	461.00	113	112.0	1.3209	4.5	88%	0	0	0
W S Retaill	461.00	34	112.0	1.3209	3.5	69%	0	0	0
Amazing BookS	399.00	106	50.0	1.1433	3	54%	0	0	0
BOOKKR	499.00	5	150.0	1.4298	3.5	60%	0	0	0
BookInc	465.00	17	116.0	1.3324	4.5	94%	0	0	0
MEETA BOOKS	449.00	47	100.0	1.2865	2.5	36%	0	0	0
Books-a-zillion	449.10	89	100.1	1.2868	4	82%	0	0	0
A to Z Book House	499.00	1,275	150.0	1.4298	3	46%	0	0	0
SN Square	549.00	59	200.0	1.5731	4	75%	0	0	0
Ginni Books	533.41	9	184.41	1.5284	4.5	89%	0	0	0
Ambe Books	533.41	2	184.41	1.5284	3	50%	0	0	0
SAI BOOKS	494.00	181	145.0	1.4155	3	46%	0	0	0
CrossWord Books	459.00	116	110.0	1.3152	5	95%	0	0	0
