Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VIVA MARKETING	670.00	113	0.0	1.0	4	67%	0	0	0
Cloudtail India	718.00	1,299,289	48.0	1.0716	4.5	92%	1	1	1
Source Books Pvt Ltd	718.00	1,125	48.0	1.0716	4	82%	0	0	0
uRead-Store	719.00	25,152	49.0	1.0731	4.5	92%	1	0	0
MK BOOKS INDIA	772.00	2,249	102.0	1.1522	2.5	34%	0	0	0
O_Store	691.03	593	21.03	1.0314	4.5	87%	0	0	0
Atlantic Publishers and Distributors	682.00	14,540	12.0	1.0179	4.5	94%	0	0	0
Bookswagon	789.00	6,387	119.0	1.1776	4	70%	0	0	0
Peacockbooks	737.00	2,801	67.0	1.1	4.5	92%	0	0	0
V5MARK	766.00	8	96.0	1.1433	4	75%	0	0	0
Bookswagon	805.00	6,387	135.0	1.2015	4	70%	0	0	0
Sunrise Book store	892.00	1,359	222.0	1.3313	3.5	61%	0	0	0
All India Book House	804.00	2,957	134.0	1.2	4.5	93%	0	0	0
NS DISTRIBUTOR	855.00	7	185.0	1.2761	4	86%	0	0	0
INFINITE BOOKS	941.20	288	271.2	1.4048	5	99%	0	0	0
CNA Bookstore	808.00	477	138.0	1.206	4.5	95%	0	0	0
Books-a-zillion	897.45	89	227.45	1.3395	4	82%	0	0	0
SAI BOOKS	884.00	181	214.0	1.3194	3	46%	0	0	0
Fast Media 2	1549.86	6,006	879.86	2.3132	4	72%	0	0	0
etohfa	2256.00	23	1586.0	3.3672	5	100%	0	0	0
Atlantic Publishers and Distributors	826.00	14,540	156.0	1.2328	4.5	94%	0	0	0
Bookswagon	805.00	6,387	135.0	1.2015	4	70%	0	0	0
Bookswagon	863.00	6,387	193.0	1.2881	4	70%	0	0	0
Bookswagon	885.00	6,387	215.0	1.3209	4	70%	0	0	0
Sunrise Book store	752.00	1,359	82.0	1.1224	3.5	61%	0	0	0
Sunrise Book store	778.00	1,359	108.0	1.1612	3.5	61%	0	0	0
Sunrise Book store	825.00	1,359	155.0	1.2313	3.5	61%	0	0	0
Sunrise Book store	859.00	1,359	189.0	1.2821	3.5	61%	0	0	0
