Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vibrant Publishers, India	499.00	66	0.0	1.0	5	100%	1	0	1
Cloudtail India	711.00	1,299,289	212.0	1.4248	4.5	92%	1	1	0
Repro Books-On-Demand	929.00	8,433	430.0	1.8617	4.5	94%	1	0	0
Bookswagon	1328.00	6,387	829.0	2.6613	4	70%	0	0	0
Atlantic Publishers and Distributors	1371.00	14,540	872.0	2.7475	4.5	94%	0	0	0
Peacockbooks	1330.00	2,801	831.0	2.6653	4.5	92%	0	0	0
Bookswagon	1404.00	6,387	905.0	2.8136	4	70%	0	0	0
Peacockbooks	1446.00	2,801	947.0	2.8978	4.5	92%	0	0	0
B2A UK	1650.00	6,928	1151.0	3.3066	4.5	83%	0	0	0
SmartGlobal	2222.00	213	1723.0	4.4529	3	49%	0	0	0
