Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	854.00	17,781	0.0	1.0	4.5	95%	1	0	1
uRead-Store	1176.00	25,127	322.0	1.377	4.5	92%	1	0	0
Bookswagon	1176.00	6,375	322.0	1.377	4	70%	0	0	0
Bookswagon	1326.00	6,375	472.0	1.5527	4	70%	0	0	0
Bookswagon	1325.00	6,375	471.0	1.5515	4	70%	0	0	0
Sunrise Book store	1171.00	1,356	317.0	1.3712	3.5	61%	0	0	0
Sunrise Book store	1245.00	1,356	391.0	1.4578	3.5	61%	0	0	0
INFINITE BOOKS	1564.20	282	710.2	1.8316	5	99%	0	0	0
Fast Media 2	1780.47	6,005	926.47	2.0849	4	72%	0	0	0
D R	2381.00	12,168	1527.0	2.7881	4	82%	0	0	0
Sunrise Book store	1549.00	1,356	695.0	1.8138	3.5	61%	0	0	0
Sunrise Book store	1607.00	1,356	753.0	1.8817	3.5	61%	0	0	0
