Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	821.00	25,132	0.0	1.0	4.5	92%	1	0	1
PKS RETAIL	821.00	4	0.0	1.0	5	100%	0	0	0
World500	838.00	3,249	17.0	1.0207	4	76%	0	0	0
Amazing_Buy	858.00	17,785	37.0	1.0451	4.5	95%	1	0	0
AskTech Books	933.00	2	112.0	1.1364	2.5	50%	0	0	0
Buy Amazing Books	1050.00	3,537	229.0	1.2789	3	51%	0	0	0
MONOBO BOOKS	912.00	117	91.0	1.1108	4.5	86%	0	0	0
MK BOOKS INDIA	1063.00	2,247	242.0	1.2948	2.5	34%	0	0	0
The Bookhive	1000.00	43	179.0	1.218	4	80%	0	0	0
Skycart	1000.00	479	179.0	1.218	4.5	90%	0	0	0
fairdealenterprise	937.50	41	116.5	1.1419	2.5	34%	0	0	0
Comma365	1077.00	2,242	256.0	1.3118	4.5	95%	0	0	0
Inetrade India	1046.79	3,252	225.79	1.275	4	75%	0	0	0
Sunrise Book store	924.00	1,356	103.0	1.1255	3.5	61%	0	0	0
Bookflow	1125.00	3,100	304.0	1.3703	3.5	67%	0	0	0
BSK Book	1160.00	159	339.0	1.4129	3.5	60%	0	0	0
ScribbleGraffito	1037.50	29	216.5	1.2637	4.5	91%	0	0	0
HERITAGE PUBLISHERS	1188.00	783	367.0	1.447	4.5	94%	0	0	0
Browsers' Lounge	1062.50	122	241.5	1.2942	4.5	96%	0	0	0
Books-a-zillion	1125.00	89	304.0	1.3703	4	82%	0	0	0
BookInc	1163.00	17	342.0	1.4166	4.5	94%	0	0	0
O_Store	1012.50	593	191.5	1.2333	4.5	87%	0	0	0
BooksRaja	1090.00	171	269.0	1.3276	4.5	85%	0	0	0
Buy24*7	1250.00	19	429.0	1.5225	4.5	89%	0	0	0
Book store01	1230.00	11	409.0	1.4982	3	45%	0	0	0
Booksmandi	1125.00	2,531	304.0	1.3703	4.5	89%	0	0	0
S B T books	1156.00	113	335.0	1.408	4.5	88%	0	0	0
W S Retaill	1154.00	34	333.0	1.4056	3.5	69%	0	0	0
BOOKKR	1250.00	5	429.0	1.5225	3.5	60%	0	0	0
MEETA BOOKS	1125.00	47	304.0	1.3703	2.5	36%	0	0	0
Bookflow	1125.00	3,100	304.0	1.3703	3.5	67%	0	0	0
BSK Book	1160.00	159	339.0	1.4129	3.5	60%	0	0	0
Kushii Radiance Bookshop	1188.00	63	367.0	1.447	4.5	84%	0	0	0
A to Z Book House	1250.00	1,275	429.0	1.5225	3	46%	0	0	0
SAI BOOKS	1237.00	181	416.0	1.5067	3	46%	0	0	0
ROSHAN COLLECTION	1374.00		553.0	1.6736			0	0	0
Bookswagon	2147.00	6,377	1326.0	2.6151	4	70%	0	0	0
B2A UK	2359.00	6,928	1538.0	2.8733	4.5	83%	0	0	0
Fast Media 2	3094.97	6,005	2273.97	3.7698	4	72%	0	0	0
etohfa	4081.00	23	3260.0	4.9708	5	100%	0	0	0
Bookswagon	2309.00	6,377	1488.0	2.8124	4	70%	0	0	0
Bookswagon	2288.00	6,377	1467.0	2.7868	4	70%	0	0	0
Sunrise Book store	2142.00	1,356	1321.0	2.609	3.5	61%	0	0	0
Sunrise Book store	2386.00	1,356	1565.0	2.9062	3.5	61%	0	0	0
