Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Amazing_Buy	358.00	17,789	0.0	1.0	4.5	95%	1	0	0
uRead-Store	358.00	25,150	0.0	1.0	4.5	92%	1	0	1
dealstar	583.00	6,601	225.0	1.6285	4.5	85%	0	0	0
Books For All	595.00	314	237.0	1.662	4	81%	0	0	0
Bookswagon	725.00	6,387	367.0	2.0251	4	70%	0	0	0
Sunrise Book store	754.00	1,359	396.0	2.1061	3.5	61%	0	0	0
B2A UK	1107.00	6,928	749.0	3.0922	4.5	83%	0	0	0
Fast Media 2	1283.23	6,006	925.23	3.5844	4	72%	0	0	0
JustBuyBooks	1250.00	26	892.0	3.4916	3.5	69%	0	0	0
Bookswagon	697.00	6,387	339.0	1.9469	4	70%	0	0	0
Sunrise Book store	720.00	1,359	362.0	2.0112	3.5	61%	0	0	0
