Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	170.00	3,323	0.0	1.0	4	76%	0	0	0
uRead-Store	199.00	25,160	29.0	1.1706	4.5	92%	1	0	1
PKS RETAIL	199.00	4	29.0	1.1706	5	100%	0	0	0
MK BOOKS INDIA	250.00	2,249	80.0	1.4706	2.5	34%	0	0	0
Best Deal India	180.00	6	10.0	1.0588	5	100%	0	0	0
O_Store	180.00	593	10.0	1.0588	4.5	87%	0	0	0
AskTech Books	192.00	2	22.0	1.1294	2.5	50%	0	0	0
The Bookhive	200.00	43	30.0	1.1765	4	80%	0	0	0
Inetrade India	207.22	3,258	37.22	1.2189	4	75%	0	0	0
ScribbleGraffito	207.50	29	37.5	1.2206	4.5	91%	0	0	0
Comma365	250.00	2,242	80.0	1.4706	4.5	95%	0	0	0
Sunrise Book store	216.00	1,360	46.0	1.2706	3.5	61%	0	0	0
Venture360	238.00	25	68.0	1.4	3	52%	0	0	0
BookInc	225.00	17	55.0	1.3235	4.5	94%	0	0	0
Skycart	225.00	479	55.0	1.3235	4.5	90%	0	0	0
Suraj Trading - Express Delivery	203.00	48	33.0	1.1941	3	53%	0	0	0
Booknow	200.00	898	30.0	1.1765	4	80%	0	0	0
Booksmandi	210.00	2,531	40.0	1.2353	4.5	89%	0	0	0
BOOKKR	280.00	5	110.0	1.6471	3.5	60%	0	0	0
ANURAG ENTERPRISES	210.00	7	40.0	1.2353	4	57%	0	0	0
Books-a-zillion	225.00	89	55.0	1.3235	4	82%	0	0	0
Ginni Books	318.91	9	148.91	1.8759	4.5	89%	0	0	0
Ambe Books	318.91	2	148.91	1.8759	3	50%	0	0	0
Ginni Books	318.98	9	148.98	1.8764	4.5	89%	0	0	0
W S Retaill	231.00	34	61.0	1.3588	3.5	68%	0	0	0
