Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	290.00	1,299,168	1.0	1.0035	4.5	92%	1	1	1
SAIRAM16	290.00	123	1.0	1.0035	5	95%	0	0	0
uRead-Store	296.59	25,131	7.59	1.0263	4.5	92%	1	0	0
Bhayaji Home decor	302.00	37	13.0	1.045	4	73%	0	0	0
Bargain Book	308.00	265	19.0	1.0657	4.5	98%	0	0	0
Read factor	329.00	1,518	40.0	1.1384	3.5	67%	0	0	0
World500	339.00	3,248	50.0	1.173	4	76%	0	0	0
Books And Periodicals	289.00	328	0.0	1.0	4.5	88%	0	0	0
ApnaBazzar	374.00	49	85.0	1.2941	3.5	63%	0	0	0
Best Price_	345.00	224	56.0	1.1938	4	82%	0	0	0
Payal Books	299.00	657	10.0	1.0346	3	51%	0	0	0
R-our Book	374.00	1,304	85.0	1.2941	4	78%	0	0	0
MK BOOKS INDIA	424.00	2,247	135.0	1.4671	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	70.0	1.2422	4	82%	0	0	0
Comma365	403.00	2,242	114.0	1.3945	4.5	95%	0	0	0
RSONS	369.00	481	80.0	1.2768	4.5	84%	0	0	0
Book Wise Darya Ganj	449.00	1,097	160.0	1.5536	4.5	89%	0	0	0
MONOBO BOOKS	364.00	117	75.0	1.2595	4.5	86%	0	0	0
SRBOOKWORLD	459.00	404	170.0	1.5882	4.5	93%	0	0	0
SBM Enterprises	369.26	48	80.26	1.2777	4	75%	0	0	0
S R int Store	379.24		90.24	1.3122			0	0	0
HERITAGE PUBLISHERS	469.00	783	180.0	1.6228	4.5	94%	0	0	0
Darth Vader	393.00	61	104.0	1.3599	4	77%	0	0	0
The Bookhive	399.20	43	110.2	1.3813	4	80%	0	0	0
Suryan Books	399.00	39	110.0	1.3806	4.5	95%	0	0	0
S B T books	463.00	113	174.0	1.6021	4.5	88%	0	0	0
W S Retaill	464.00	34	175.0	1.6055	3.5	69%	0	0	0
BW ENTERPRISES	385.00	44	96.0	1.3322	4	79%	0	0	0
Future Compass	399.00	32	110.0	1.3806	4.5	93%	0	0	0
Winmaarc	485.00	118	196.0	1.6782	3.5	68%	0	0	0
BSK Book	489.00	159	200.0	1.692	3.5	60%	0	0	0
Booknow	389.00	898	100.0	1.346	4	80%	0	0	0
Book store01	469.00	11	180.0	1.6228	3	45%	0	0	0
Booksmandi	400.00	2,530	111.0	1.3841	4.5	89%	0	0	0
Resource book store	424.00	1	135.0	1.4671	5	100%	0	0	0
Abhinav Books Store	439.12	60	150.12	1.5194	3	54%	0	0	0
CrossWord Books	459.00	116	170.0	1.5882	5	95%	0	0	0
Okhla Book Distributor	377.00	59	88.0	1.3045	4.5	95%	0	0	0
V5MARK	408.00	8	119.0	1.4118	4	75%	0	0	0
Shreeganesh16	449.00	27	160.0	1.5536	4.5	83%	0	0	0
BookInc	450.00	17	161.0	1.5571	4.5	94%	0	0	0
The Grand_Store	490.00	10	201.0	1.6955	3	50%	0	0	0
BookAdda	459.00	365	170.0	1.5882	3	47%	0	0	0
BOOKKR	499.00	5	210.0	1.7266	3.5	60%	0	0	0
Kushii Radiance Bookshop	450.00	63	161.0	1.5571	4.5	84%	0	0	0
Browsers' Lounge	477.00	122	188.0	1.6505	4.5	96%	0	0	0
Books-a-zillion	449.10	89	160.1	1.554	4	82%	0	0	0
Special Library	514.00	57	225.0	1.7785	4	74%	0	0	0
A to Z Book House	499.00	1,275	210.0	1.7266	3	46%	0	0	0
Ambe Books	533.38	2	244.38	1.8456	3	50%	0	0	0
World500	339.00	3,248	50.0	1.173	4	76%	0	0	0
Ginni Books	533.48	9	244.48	1.846	4.5	89%	0	0	0
SAI BOOKS	494.00	181	205.0	1.7093	3	46%	0	0	0
Atlantic Publishers and Distributors	721.00	14,537	432.0	2.4948	4.5	94%	0	0	0
Peacockbooks	776.00	2,801	487.0	2.6851	4.5	92%	0	0	0
Bookswagon	836.00	6,377	547.0	2.8927	4	70%	0	0	0
Star Books Co	786.00	3	497.0	2.7197	3.5	67%	0	0	0
Sunrise Book store	813.00	1,356	524.0	2.8131	3.5	61%	0	0	0
B2A UK	1176.00	6,928	887.0	4.0692	4.5	83%	0	0	0
D R	2350.00	12,167	2061.0	8.1315	4	82%	0	0	0
HERITAGE PUBLISHERS	469.00	783	180.0	1.6228	4.5	94%	0	0	0
The Bookhive	399.20	43	110.2	1.3813	4	80%	0	0	0
Winmaarc	485.00	118	196.0	1.6782	3.5	68%	0	0	0
BW ENTERPRISES	399.00	44	110.0	1.3806	4	79%	0	0	0
Abhinav Books Store	449.10	60	160.1	1.554	3	54%	0	0	0
Books-a-zillion	499.00	89	210.0	1.7266	4	82%	0	0	0
SAI BOOKS	494.00	181	205.0	1.7093	3	46%	0	0	0
Bookswagon	838.00	6,377	549.0	2.8997	4	70%	0	0	0
Sunrise Book store	876.00	1,356	587.0	3.0311	3.5	61%	0	0	0
