Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bhayaji Home decor	575.00	37	26.0	1.0474	4	73%	0	0	0
uRead-Store	588.42	25,134	39.42	1.0718	4.5	92%	1	0	1
Rachna Associate	549.00		0.0	1.0			0	0	0
Amazing_Buy	676.00	17,786	127.0	1.2313	4.5	95%	1	0	0
KESARIBHARAT	680.00	3	131.0	1.2386	4	67%	0	0	0
sri book house	584.00	227	35.0	1.0638	4.5	93%	0	0	0
PKS RETAIL	698.00	4	149.0	1.2714	5	100%	0	0	0
WM RETAIL	655.00		106.0	1.1931			0	0	0
Inetrade India	717.71	3,253	168.71	1.3073	4	75%	0	0	0
AskTech Books	753.00	2	204.0	1.3716	2.5	50%	0	0	0
Best Price_	750.00	224	201.0	1.3661	4	82%	0	0	0
MONOBO BOOKS	729.00	117	180.0	1.3279	4.5	86%	0	0	0
MK BOOKS INDIA	849.00	2,247	300.0	1.5464	2.5	34%	0	0	0
Skycart	799.00	479	250.0	1.4554	4.5	90%	0	0	0
Goodread Bookstore	879.00	579	330.0	1.6011	5	97%	1	0	0
Booknow	779.00	898	230.0	1.4189	4	80%	0	0	0
GBD BOOKS	799.00	232	250.0	1.4554	4	68%	0	0	0
ReadAhead	899.00	213	350.0	1.6375	4	79%	0	0	0
Bookflow	899.10	3,100	350.1	1.6377	3.5	67%	0	0	0
O_Store	749.25	593	200.25	1.3648	4.5	87%	0	0	0
RSONS	830.00	481	281.0	1.5118	4.5	84%	0	0	0
GBD Publishers	849.00	47	300.0	1.5464	4	79%	0	0	0
HERITAGE PUBLISHERS	949.00	783	400.0	1.7286	4.5	94%	0	0	0
ScribbleGraffito	829.17	29	280.17	1.5103	4.5	91%	0	0	0
S B T books	929.00	113	380.0	1.6922	4.5	88%	0	0	0
W S Retaill	922.00	34	373.0	1.6794	3.5	69%	0	0	0
CrossWord Books	919.00	116	370.0	1.674	5	95%	0	0	0
Shreeganesh16	899.00	27	350.0	1.6375	4.5	83%	0	0	0
amazingbuy_	899.00	1	350.0	1.6375	5	100%	0	0	0
BSK Book	989.00	159	440.0	1.8015	3.5	60%	0	0	0
Santusti Enterprises	999.00	26	450.0	1.8197	4	81%	0	0	0
Bookshelff	900.00	72	351.0	1.6393	4	82%	0	0	0
Books-a-zillion	899.10	89	350.1	1.6377	4	82%	0	0	0
MEETA BOOKS	899.00	47	350.0	1.6375	2.5	36%	0	0	0
Book store01	999.00	11	450.0	1.8197	3	45%	0	0	0
The Grand_Store	930.00	10	381.0	1.694	3	50%	0	0	0
BOOKKR	999.00	5	450.0	1.8197	3.5	60%	0	0	0
A to Z Book House	999.00	1,275	450.0	1.8197	3	46%	0	0	0
Payal Books	999.00	657	450.0	1.8197	3	51%	0	0	0
Ginni Books	997.26	9	448.26	1.8165	4.5	89%	0	0	0
Bhayaji Home decor	580.00	37	31.0	1.0565	4	73%	0	0	0
ReadAhead	899.00	213	350.0	1.6375	4	79%	0	0	0
ScribbleGraffito	829.17	29	280.17	1.5103	4.5	91%	0	0	0
W S Retaill	922.00	34	373.0	1.6794	3.5	69%	0	0	0
CrossWord Books	919.00	116	370.0	1.674	5	95%	0	0	0
BOOKKR	999.00	5	450.0	1.8197	3.5	60%	0	0	0
Ambe Books	997.26	2	448.26	1.8165	3	50%	0	0	0
SAI BOOKS	989.00	181	440.0	1.8015	3	46%	0	0	0
Bookswagon	2036.00	6,382	1487.0	3.7086	4	70%	0	0	0
Sunrise Book store	2208.00	1,357	1659.0	4.0219	3.5	61%	0	0	0
CrossWord Books	919.00	116	370.0	1.674	5	95%	0	0	0
SAI BOOKS	999.00	181	450.0	1.8197	3	46%	0	0	0
Sunrise Book store	2155.00	1,357	1606.0	3.9253	3.5	61%	0	0	0
