Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	294.00	25,158	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	294.00	1,299,324	0.0	1.0	4.5	92%	1	1	1
Blossom book house	295.00	58	1.0	1.0034	4	74%	0	0	0
Read factor	349.00	1,544	55.0	1.1871	3.5	67%	0	0	0
PKS RETAIL	385.00	4	91.0	1.3095	5	100%	0	0	0
Amazing_Buy	388.00	17,790	94.0	1.3197	4.5	95%	1	0	0
Inetrade India	326.48	3,258	32.48	1.1105	4	75%	0	0	0
R-our Book	374.00	1,305	80.0	1.2721	4	76%	0	0	0
siddharth books	339.00	51	45.0	1.1531	2.5	36%	0	0	0
MK BOOKS INDIA	424.00	2,249	130.0	1.4422	2.5	34%	0	0	0
Bookflow	434.13	3,100	140.13	1.4766	3.5	68%	0	0	0
O_Store	359.28	593	65.28	1.222	4.5	87%	0	0	0
A Mind's Bookstore	364.00	1,409	70.0	1.2381	4.5	89%	0	0	0
Goodread Bookstore	364.00	579	70.0	1.2381	5	97%	0	0	0
RSONS	369.00	481	75.0	1.2551	4.5	84%	0	0	0
AskTech Books	380.00	2	86.0	1.2925	2.5	50%	0	0	0
ABRB	449.00	60	155.0	1.5272	4	82%	0	0	0
Sunrise Book store	375.00	1,360	81.0	1.2755	3.5	61%	0	0	0
Comma365	415.00	2,242	121.0	1.4116	4.5	95%	0	0	0
SBM Enterprises	369.26	48	75.26	1.256	4	75%	0	0	0
Randomindia	384.00	9	90.0	1.3061	3.5	67%	0	0	0
BooksRaja	364.00	171	70.0	1.2381	4.5	85%	0	0	0
S R int Store	379.24		85.24	1.2899			0	0	0
HERITAGE PUBLISHERS	469.00	783	175.0	1.5952	4.5	94%	0	0	0
The Bookhive	399.20	43	105.2	1.3578	4	80%	0	0	0
Suryan Books	399.00	39	105.0	1.3571	4.5	95%	0	0	0
BW ENTERPRISES	385.00	44	91.0	1.3095	4	79%	0	0	0
Winmaarc	485.00	118	191.0	1.6497	3.5	68%	0	0	0
ScribbleGraffito	409.18	29	115.18	1.3918	4.5	91%	0	0	0
Booksmandi	400.00	2,531	106.0	1.3605	4.5	89%	0	0	0
Resource book store	424.00	1	130.0	1.4422	5	100%	0	0	0
V5MARK	395.00	8	101.0	1.3435	4	75%	0	0	0
Wish Your Book	424.15		130.15	1.4427			0	0	0
NS DISTRIBUTOR	459.00	7	165.0	1.5612	4	86%	0	0	0
Abhinav Books Store	439.12	60	145.12	1.4936	3	53%	0	0	0
BookAdda	459.00	365	165.0	1.5612	3	46%	0	0	0
Kushii Radiance Bookshop	450.00	63	156.0	1.5306	4.5	84%	0	0	0
READERS CHOICE BOOKS	449.00	100	155.0	1.5272	4	76%	0	0	0
Browsers' Lounge	477.00	122	183.0	1.6224	4.5	96%	0	0	0
Books-a-zillion	449.10	89	155.1	1.5276	4	82%	0	0	0
The Grand_Store	490.00	10	196.0	1.6667	3	50%	0	0	0
Special Library	514.00	57	220.0	1.7483	4	74%	0	0	0
Suraj Trading - Express Delivery	499.00	48	205.0	1.6973	3	53%	0	0	0
A to Z Book House	499.00	1,276	205.0	1.6973	3	44%	0	0	0
Maitry book Agency	499.00	139	205.0	1.6973	3.5	68%	0	0	0
Ambe Books	533.38	2	239.38	1.8142	3	50%	0	0	0
Ginni Books	533.41	9	239.41	1.8143	4.5	89%	0	0	0
ROSHAN COLLECTION	562.92		268.92	1.9147			0	0	0
SAI BOOKS	494.00	181	200.0	1.6803	3	46%	0	0	0
famous_Books	699.00	4	405.0	2.3776	4.5	75%	0	0	0
Bookflow	449.10	3,100	155.1	1.5276	3.5	68%	0	0	0
Sunrise Book store	389.00	1,360	95.0	1.3231	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	180.0	1.6122	4.5	94%	0	0	0
Winmaarc	485.00	118	191.0	1.6497	3.5	68%	0	0	0
Abhinav Books Store	449.10	60	155.1	1.5276	3	53%	0	0	0
Books-a-zillion	449.10	89	155.1	1.5276	4	82%	0	0	0
Atlantic Publishers and Distributors	680.00	14,542	386.0	2.3129	4.5	94%	0	0	0
Peacockbooks	735.00	2,801	441.0	2.5	4.5	92%	0	0	0
Bookswagon	793.00	6,390	499.0	2.6973	4	70%	0	0	0
Books: The Destiny Maker	624.00	285	330.0	2.1224	4	68%	0	0	0
Ambe Books	533.41	2	239.41	1.8143	3	50%	0	0	0
Ginni Books	533.48	9	239.48	1.8146	4.5	89%	0	0	0
Sunrise Book store	790.00	1,360	496.0	2.6871	3.5	61%	0	0	0
