Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	1665.00	2,247	94.0	1.0598	2.5	34%	0	0	0
Atlantic Publishers and Distributors	1571.00	14,538	0.0	1.0	4.5	94%	0	0	1
Peacockbooks	1645.00	2,801	74.0	1.0471	4.5	92%	0	0	0
Bookswagon	1731.00	6,385	160.0	1.1018	4	70%	0	0	0
Sunrise Book store	1802.00	1,358	231.0	1.147	3.5	61%	0	0	0
Sunrise Book store	1635.00	1,358	64.0	1.0407	3.5	61%	0	0	0
B2A UK	2074.00	6,928	503.0	1.3202	4.5	83%	0	0	0
INFINITE BOOKS	2835.59	288	1264.59	1.805	5	99%	0	0	0
Fast Media 2	2911.92	6,005	1340.92	1.8535	4	72%	0	0	0
D R	3877.00	12,169	2306.0	2.4679	4	82%	0	0	0
