Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
PUSTAKALAY	385.00	20	0.0	1.0	4.5	85%	1	0	1
FORT BOOK Distributors	385.00	7	0.0	1.0	4.5	100%	0	0	0
Amazing_Buy	395.00	17,787	10.0	1.026	4.5	95%	1	0	0
Read factor	395.00	1,528	10.0	1.026	3.5	67%	0	0	0
World500	401.00	3,267	16.0	1.0416	4	76%	0	0	0
uRead-Store	414.00	25,138	29.0	1.0753	4.5	92%	1	0	0
Buy Amazing Books	419.00	3,555	34.0	1.0883	3	51%	0	0	0
somsebooks	449.00		64.0	1.1662			0	0	0
VEKBook	449.00		64.0	1.1662			0	0	0
Inetrade India	391.89	3,254	6.89	1.0179	4	75%	0	0	0
Sri Ganesha Books	431.00	382	46.0	1.1195	4	82%	0	0	0
FOUNTAINHEAD	431.00	98	46.0	1.1195	4.5	91%	0	0	0
A Mind's Bookstore	437.00	1,409	52.0	1.1351	4.5	89%	0	0	0
SBM Enterprises	443.26	48	58.26	1.1513	4	75%	0	0	0
Goodread Bookstore	539.00	579	154.0	1.4	5	97%	1	0	0
ReadAhead	539.00	213	154.0	1.4	4	79%	0	0	0
Bookflow	539.10	3,100	154.1	1.4003	3.5	68%	0	0	0
Comma365	505.00	2,242	120.0	1.3117	4.5	95%	0	0	0
The Bookhive	479.20	43	94.2	1.2447	4	80%	0	0	0
BW ENTERPRISES	467.00	44	82.0	1.213	4	79%	0	0	0
Skycart	500.00	479	115.0	1.2987	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	112.17	1.2914	4.5	91%	0	0	0
Booksmandi	480.00	2,531	95.0	1.2468	4.5	89%	0	0	0
BSK Book	564.00	160	179.0	1.4649	3.5	61%	0	0	0
Book store01	564.00	14	179.0	1.4649	3.5	57%	0	0	0
MK BOOKS INDIA	599.00	2,247	214.0	1.5558	2.5	34%	0	0	0
Santusti Enterprises	599.00	26	214.0	1.5558	4	81%	0	0	0
fairdealenterprise	461.23	44	76.23	1.198	2	27%	0	0	0
killer,sbooks	599.00	18	214.0	1.5558	5	100%	0	0	0
Browsers' Lounge	576.00	122	191.0	1.4961	4.5	96%	0	0	0
ReadAhead	539.00	213	154.0	1.4	4	79%	0	0	0
Bookflow	539.10	3,100	154.1	1.4003	3.5	68%	0	0	0
DARPAN	599.00	33	214.0	1.5558	4.5	85%	0	0	0
A to Z Book House	599.00	1,275	214.0	1.5558	3	46%	0	0	0
Bookswagon	844.00	6,384	459.0	2.1922	4	70%	0	0	0
Bookswagon	845.00	6,384	460.0	2.1948	4	70%	0	0	0
Sunrise Book store	821.00	1,358	436.0	2.1325	3.5	61%	0	0	0
Sunrise Book store	883.00	1,358	498.0	2.2935	3.5	61%	0	0	0
B2A UK	1207.00	6,928	822.0	3.1351	4.5	83%	0	0	0
